complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
5di8,42,1,94.2648,94.3647,0.9500,0.8900,0.0400,0.8700,0.9000,0.9700,0.7744
5di8,42,2,93.8850,94.1484,0.9500,0.8900,0.0300,0.8900,0.9250,0.9700,0.7954
5di8,42,3,93.7379,94.3901,0.9500,0.9000,0.0400,0.8700,0.9050,0.9700,0.7657
5di8,42,4,94.1857,94.2134,0.9500,0.8900,0.0400,0.8800,0.9100,0.9700,0.6218
5di8,43,0,94.5375,94.6323,0.9500,0.8900,0.0400,0.8700,0.8950,0.9700,0.7466
5di8,43,1,94.2574,94.3008,0.9500,0.8900,0.0400,0.8800,0.9150,0.9700,0.6657
5di8,43,2,94.2653,94.3027,0.9500,0.8900,0.0400,0.8800,0.9200,0.9700,0.6911
5di8,43,3,94.6172,94.6191,0.9600,0.9000,0.0400,0.8600,0.8800,0.9700,1.1826
5di8,43,4,94.1546,94.2554,0.9500,0.8900,0.0400,0.8900,0.9250,0.9700,0.5983
5di8,44,0,93.5864,94.0284,0.9500,0.8900,0.0400,0.8900,0.9200,0.9700,0.6953
5di8,44,1,93.9481,94.1720,0.9500,0.8900,0.0400,0.8800,0.9150,0.9700,0.7462
5di8,44,2,93.9784,94.0480,0.9500,0.8900,0.0300,0.8800,0.9250,0.9700,0.7337
5di8,44,3,93.9800,94.0969,0.9500,0.8900,0.0400,0.8900,0.9200,0.9700,0.6034
5di8,44,4,93.8657,93.9488,0.9500,0.8800,0.0300,0.8900,0.9200,0.9700,0.6308
5e33,42,0,90.7170,95.7944,0.9700,0.9600,0.0300,1.0000,1.0700,0.9700,1.9552
5e33,42,1,90.8017,95.8691,0.9700,0.9600,0.0300,1.0600,1.1350,0.9700,1.8006
5e33,42,2,91.0312,95.6669,0.9700,0.9600,0.0300,1.0500,1.1250,0.9700,1.8352
5e33,42,3,90.2180,95.6366,0.9700,0.9600,0.0300,1.0400,1.1150,0.9700,1.9627
5e33,42,4,91.0503,95.8736,0.9700,0.9600,0.0300,1.0100,1.0800,0.9700,1.6665
5e33,43,0,90.8263,95.8401,0.9700,0.9600,0.0300,0.9900,1.0650,0.9700,1.7803
5e33,43,1,90.6098,95.7924,0.9700,0.9600,0.0300,1.0100,1.0750,0.9700,1.8420
5e33,43,2,90.0980,95.6592,0.9700,0.9600,0.0300,0.9800,1.0600,0.9700,1.8919
5e33,43,3,87.7640,95.6568,0.9600,0.9600,0.0300,1.0100,1.1100,0.9600,1.6376
5e33,43,4,90.0488,95.6273,0.9700,0.9600,0.0300,1.0400,1.1200,0.9700,1.8617
5e33,44,0,90.2977,95.6780,0.9700,0.9600,0.0300,1.0000,1.0550,0.9700,1.7596
5e33,44,1,86.7073,95.6434,0.9600,0.9600,0.0300,1.0100,1.0650,0.9700,1.1891
5e33,44,2,90.2823,95.7673,0.9700,0.9600,0.0300,1.0000,1.0750,0.9700,1.7774
5e33,44,3,90.3598,95.7490,0.9700,0.9600,0.0300,0.9800,1.0500,0.9700,1.6973
5e33,44,4,87.8915,95.5782,0.9600,0.9600,0.0300,1.0200,1.1000,0.9600,1.2142
5efi,42,0,51.0477,89.9046,0.5600,0.8000,0.0100,5.2100,6.1200,0.6300,8.5193
5efi,42,1,51.2197,89.9911,0.5900,0.8100,0.0100,4.8400,5.8350,0.6600,10.1186
5efi,42,2,50.2801,90.0161,0.5400,0.8100,0.0100,5.5900,6.6300,0.6200,8.8409
5efi,42,3,51.4385,89.8412,0.5800,0.8000,0.0100,5.5900,6.0600,0.6500,5.7602
5efi,42,4,48.1230,89.6055,0.5100,0.8000,0.0100,5.9400,7.2100,0.5800,8.5342
5efi,43,0,48.5946,89.5107,0.5300,0.8000,0.0100,6.3900,7.2450,0.6100,5.9116
5efi,43,1,48.1895,89.5394,0.5300,0.8100,0.0100,6.4000,7.1900,0.6100,4.7601
5efi,43,2,46.3444,89.3285,0.5000,0.8000,0.0100,6.8700,8.1400,0.5900,5.7537
5efi,43,3,45.1013,89.1983,0.4700,0.8000,0.0100,6.8000,7.9950,0.5600,7.5386
5efi,43,4,45.1472,89.1933,0.4600,0.8000,0.0100,7.3300,8.2700,0.5500,4.1212
5efi,44,0,45.9516,89.4048,0.4700,0.8000,0.0100,7.4900,8.2200,0.5700,4.9499
5efi,44,1,45.0334,89.2897,0.4900,0.8100,0.0100,6.6800,7.5700,0.5800,5.0706
5efi,44,2,48.7612,89.7490,0.5400,0.8100,0.0100,5.8100,6.7100,0.6200,8.7405
5efi,44,3,47.2640,89.4520,0.5000,0.8000,0.0100,6.6700,7.5200,0.5900,5.0986
5efi,44,4,47.1075,89.4723,0.4900,0.7900,0.0100,7.4700,8.1950,0.5800,6.3949
5ei3,42,0,91.1060,93.4417,0.9500,0.9300,0.0400,0.8200,0.8450,1.0000,0.7570
5ei3,42,1,91.5376,93.6732,0.9500,0.9300,0.0400,0.8100,0.8300,0.9900,0.5661
5ei3,42,2,91.6683,93.6362,0.9500,0.9300,0.0400,0.8100,0.8300,1.0000,0.4883
5ei3,42,3,91.6267,93.7173,0.9500,0.9300,0.0400,0.8100,0.8300,1.0000,0.5542
5ei3,42,4,91.3061,93.6468,0.9500,0.9300,0.0400,0.8100,0.8300,0.9900,0.5763
5ei3,43,0,91.3271,94.0007,0.9500,0.9400,0.0400,0.8100,0.8300,1.0000,0.4691
5ei3,43,1,91.2297,93.7994,0.9500,0.9300,0.0400,0.8200,0.8400,0.9900,0.7630
5ei3,43,2,90.4639,93.9017,0.9400,0.9400,0.0400,0.8200,0.8400,0.9900,0.5765
5ei3,43,3,91.2744,93.8991,0.9500,0.9400,0.0400,0.8100,0.8250,1.0000,0.4734
5ei3,43,4,91.5629,93.9511,0.9500,0.9400,0.0400,0.8100,0.8350,1.0000,0.5891
5ei3,44,0,90.8680,93.5163,0.9400,0.9300,0.0400,0.8100,0.8300,0.9900,0.7894
5ei3,44,1,90.9135,93.4985,0.9400,0.9300,0.0400,0.8200,0.8400,1.0000,0.6144
5ei3,44,2,91.7021,93.7845,0.9500,0.9300,0.0400,0.8100,0.8300,0.9900,0.6756
5ei3,44,3,91.5062,93.8342,0.9500,0.9300,0.0400,0.8200,0.8350,1.0000,0.6266
5ei3,44,4,90.7014,93.7032,0.9400,0.9300,0.0400,0.8100,0.8300,0.9900,0.7396
5fml,42,0,82.0558,91.9105,0.8600,0.9200,0.0300,1.3200,1.3850,0.9100,2.3130
5fml,42,1,83.5583,92.0915,0.8800,0.9200,0.0300,1.3600,1.4000,0.9300,4.4206
5fml,42,2,81.3184,91.5795,0.8500,0.9200,0.0300,1.3600,1.4050,0.9100,3.8042
5fml,42,3,81.2520,91.5086,0.8500,0.9200,0.0300,1.4100,1.5350,0.9000,2.0226
5fml,42,4,79.1921,90.8577,0.8100,0.9100,0.0300,1.6000,1.8100,0.8700,3.5479
5fml,43,0,79.7384,91.0717,0.8300,0.9100,0.0300,1.3800,1.4800,0.8900,3.5483
5fml,43,1,81.3943,90.8655,0.8400,0.9100,0.0300,1.4800,1.5350,0.9000,2.5962
5fml,43,2,79.7389,90.8582,0.8300,0.9100,0.0300,1.6000,1.7800,0.8800,1.7920
5fml,43,3,79.4757,90.9869,0.8500,0.9200,0.0300,1.4900,1.6750,0.9100,1.5338
5fml,43,4,83.3731,91.9075,0.8700,0.9200,0.0300,1.3100,1.3650,0.9200,4.4246
5fml,44,0,80.6117,91.4202,0.8500,0.9200,0.0300,1.4700,1.5600,0.9100,2.0923
5fml,44,1,80.1593,91.0192,0.8300,0.9100,0.0300,1.4300,1.5150,0.8900,2.6606
5fml,44,2,54.9383,86.9955,0.5800,0.8800,0.0100,4.1000,5.3150,0.6800,24.0557
5fml,44,3,81.4899,91.3193,0.8500,0.9200,0.0300,1.3600,1.4350,0.9000,2.2630
5fml,44,4,79.2773,91.1250,0.8300,0.9200,0.0300,1.5300,1.6550,0.8900,2.6017
5fpx,42,0,62.9375,90.4644,0.5000,0.8300,0.0100,4.7200,5.8950,0.6300,2.0221
5fpx,42,1,62.6828,88.7544,0.4900,0.8100,0.0100,4.6000,6.0350,0.6200,1.8817
5fpx,42,2,64.4216,90.4997,0.5000,0.8300,0.0100,4.2500,5.6350,0.6300,2.1754
5fpx,42,3,67.0040,90.1827,0.5300,0.8300,0.0200,3.9000,5.0900,0.6600,4.7502
5fpx,42,4,64.4000,89.7072,0.4600,0.8100,0.0100,4.3000,5.6650,0.6000,3.2889
5fpx,43,0,63.9330,90.9743,0.5200,0.8500,0.0200,4.1300,5.5550,0.6400,2.9787
5fpx,43,1,64.3002,90.8243,0.4800,0.8400,0.0100,4.2700,5.5450,0.6200,3.4518
5fpx,43,2,66.9756,91.3788,0.5500,0.8500,0.0200,4.1100,5.3350,0.6700,1.9814
5fpx,43,3,69.5821,92.3284,0.5700,0.8500,0.0200,3.4600,4.5050,0.6900,2.8286
5fpx,43,4,65.1693,90.9792,0.5500,0.8500,0.0200,3.5500,5.0450,0.6600,2.2139
5fpx,44,0,62.3161,87.3839,0.4300,0.7800,0.0100,4.2400,6.4100,0.5700,3.9570
5fpx,44,1,63.4525,89.0039,0.5100,0.8100,0.0100,4.4300,5.8050,0.6300,1.6904
5fpx,44,2,63.1460,88.4224,0.4900,0.8000,0.0100,4.6800,5.9000,0.6200,2.0895
5fpx,44,3,68.2732,88.3944,0.6100,0.8000,0.0200,3.2300,4.1850,0.7200,2.8223
5fpx,44,4,63.5554,88.5527,0.4900,0.8000,0.0100,4.7400,5.9100,0.6200,2.0452
5fv6,42,0,54.9076,91.0225,0.5700,0.8900,0.0100,3.9600,5.0900,0.6500,24.3472
5fv6,42,1,52.0476,91.6432,0.5300,0.9000,0.0100,4.5500,5.8300,0.6200,25.3605
5fv6,42,2,54.8967,91.4732,0.5800,0.8900,0.0200,3.8300,4.8650,0.6700,24.1088
5fv6,42,3,55.5535,91.7269,0.5800,0.9000,0.0200,3.7100,4.6750,0.6700,24.1139
5fv6,42,4,49.2900,91.1957,0.4800,0.8900,0.0100,4.8800,6.5350,0.5800,28.3650
5fv6,43,0,54.9302,91.9048,0.5600,0.9000,0.0100,3.8900,5.0400,0.6500,24.0898
5fv6,43,1,56.3630,91.9054,0.5900,0.9000,0.0200,3.6200,4.5150,0.6700,24.6883
5fv6,43,2,49.0017,91.0680,0.4700,0.8900,0.0100,5.2000,6.8900,0.5700,27.9040
5fv6,43,3,56.4709,92.0872,0.6000,0.9000,0.0200,3.6000,4.7350,0.6900,24.2405
5fv6,43,4,55.8935,91.8553,0.5900,0.9000,0.0200,3.7700,4.7800,0.6700,24.5985
5fv6,44,0,57.4815,91.9589,0.6300,0.9000,0.0200,3.4500,4.4900,0.7000,24.3983
5fv6,44,1,53.9654,91.8321,0.5600,0.9000,0.0100,4.1400,5.4050,0.6500,23.5304
5fv6,44,2,54.9939,91.6807,0.5800,0.9000,0.0100,3.8000,4.8950,0.6600,24.5476
5fv6,44,3,57.6541,91.9869,0.6200,0.9000,0.0200,3.2000,4.2650,0.7100,24.5988
5fv6,44,4,55.0757,91.6927,0.5900,0.9000,0.0200,3.7500,4.8700,0.6700,24.8248
5ggp,42,0,76.1753,95.9748,0.7500,0.9300,0.0300,2.8000,3.3300,0.8000,7.3113
5ggp,42,1,75.4361,96.0226,0.7500,0.9300,0.0300,2.7600,3.3400,0.8000,7.1290
5ggp,42,2,70.2478,95.6955,0.6800,0.9300,0.0200,3.1000,3.7950,0.7400,6.9003
5ggp,42,3,77.3100,95.9786,0.7700,0.9300,0.0300,2.6700,3.2000,0.8200,7.0244
5ggp,42,4,77.5750,96.0480,0.7700,0.9300,0.0300,2.5700,3.0600,0.8200,7.8454
5ggp,43,0,76.5325,95.9669,0.7600,0.9300,0.0300,2.7100,3.2400,0.8100,7.6139
5ggp,43,1,76.5628,95.9893,0.7600,0.9300,0.0300,2.7200,3.1900,0.8100,7.5598
5ggp,43,2,73.6561,95.8965,0.7200,0.9300,0.0200,2.7700,3.4650,0.7800,7.6330
5ggp,43,3,71.5994,95.7498,0.7000,0.9300,0.0200,2.9800,3.6500,0.7700,6.7026
5ggp,43,4,76.9244,95.9900,0.7800,0.9300,0.0300,2.5800,3.1200,0.8200,6.9301
5ggp,44,0,72.1781,95.6597,0.7000,0.9300,0.0200,2.9600,3.6850,0.7600,6.8126
5ggp,44,1,77.0803,95.9944,0.7600,0.9300,0.0300,2.7300,3.2100,0.8100,7.5480
5ggp,44,2,76.0111,95.9787,0.7500,0.9300,0.0300,2.7100,3.2750,0.8000,7.0211
5ggp,44,3,75.5906,95.8734,0.7300,0.9300,0.0300,2.8400,3.4550,0.7900,7.3677
5ggp,44,4,76.9489,95.9833,0.7600,0.9300,0.0300,2.6100,3.1450,0.8100,7.5163
5gu4,42,0,81.9760,96.0180,0.9000,0.9600,0.0300,0.9300,0.9750,0.9200,2.0347
5gu4,42,1,82.1666,96.1262,0.9000,0.9600,0.0300,0.9200,0.9650,0.9300,2.0032
5gu4,42,2,81.2104,95.7146,0.8900,0.9500,0.0300,0.9700,1.0550,0.9100,0.6922
5gu4,42,3,82.4057,96.1648,0.9100,0.9600,0.0300,0.9200,0.9650,0.9300,1.5914
5gu4,42,4,81.1798,95.9602,0.8900,0.9600,0.0300,0.9200,0.9700,0.9200,2.0222
5gu4,43,0,83.4345,96.3878,0.9200,0.9600,0.0300,0.9000,0.9400,0.9400,1.9687
5gu4,43,1,80.4785,96.2204,0.8800,0.9600,0.0300,0.9300,1.0000,0.9100,0.7080
5gu4,43,2,80.4066,95.9331,0.8800,0.9600,0.0300,0.9400,0.9950,0.9100,2.1644
5gu4,43,3,82.1506,95.9378,0.8800,0.9600,0.0300,0.9600,1.0150,0.9100,0.6211
5gu4,43,4,83.3296,95.9715,0.9200,0.9600,0.0300,0.9200,0.9600,0.9400,1.8335
5gu4,44,0,79.0530,95.9360,0.8800,0.9600,0.0300,0.9400,1.0050,0.9000,2.3446
5gu4,44,1,81.7336,95.7719,0.8900,0.9600,0.0300,0.9600,1.0200,0.9100,1.4705
5gu4,44,2,82.1785,96.2161,0.8900,0.9600,0.0300,0.9200,0.9800,0.9200,1.2754
5gu4,44,3,81.9255,95.9689,0.9100,0.9600,0.0300,0.9400,0.9900,0.9300,2.0462
5gu4,44,4,80.8747,96.0047,0.9000,0.9600,0.0300,0.9200,0.9650,0.9200,2.0487
5huw,42,0,91.7209,97.3576,0.9400,0.9600,0.0300,1.1400,1.1650,0.9500,1.2234
5huw,42,1,89.9322,97.2738,0.9200,0.9500,0.0300,1.3400,1.3850,0.9400,1.1711
5huw,42,2,90.2396,97.4264,0.9300,0.9600,0.0300,1.1700,1.2600,0.9500,1.4157
5huw,42,3,89.7991,97.3056,0.9200,0.9500,0.0300,1.2400,1.3600,0.9400,1.3884
5huw,42,4,90.9660,97.3527,0.9300,0.9600,0.0300,1.2600,1.3300,0.9500,1.3305
5huw,43,0,91.7323,97.2578,0.9400,0.9600,0.0300,1.1200,1.1250,0.9500,1.2545
5huw,43,1,91.5932,97.0460,0.9300,0.9400,0.0300,1.1800,1.2150,0.9500,1.3692
5huw,43,2,89.3860,97.1313,0.9100,0.9500,0.0300,1.4500,1.5350,0.9300,1.4965
5huw,43,3,91.1943,97.0544,0.9300,0.9500,0.0300,1.2800,1.3200,0.9400,1.2205
5huw,43,4,89.4783,97.2040,0.9200,0.9600,0.0300,1.3100,1.4450,0.9400,1.5458
5huw,44,0,89.1710,97.2309,0.9200,0.9600,0.0300,1.3300,1.4300,0.9400,0.9231
5huw,44,1,91.1457,97.1165,0.9300,0.9500,0.0300,1.2700,1.3000,0.9400,1.2962
5huw,44,2,88.9469,96.9651,0.9200,0.9500,0.0300,1.3800,1.5250,0.9300,1.1003
5huw,44,3,89.8665,97.1904,0.9300,0.9500,0.0300,1.2500,1.3450,0.9400,1.6006
5huw,44,4,89.9386,97.0638,0.9200,0.9500,0.0300,1.3900,1.4300,0.9400,1.1451
5i7z,42,0,94.9628,96.6237,0.9100,0.9100,0.0400,0.7700,0.7750,0.9400,0.8420
5i7z,42,1,95.1892,96.9613,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.6077
5i7z,42,2,95.2082,96.9285,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.7730
5i7z,42,3,95.3550,96.9758,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.6442
5i7z,42,4,95.5173,97.1539,0.9200,0.9200,0.0400,0.7700,0.7700,0.9500,0.5243
5i7z,43,0,95.2120,96.6892,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.5390
5i7z,43,1,95.3395,96.9081,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.4987
5i7z,43,2,95.4875,96.9967,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.3955
5i7z,43,3,94.6397,96.8161,0.9000,0.9200,0.0400,0.7700,0.7750,0.9400,0.8937
5i7z,43,4,95.2277,96.7744,0.9100,0.9200,0.0400,0.7700,0.7700,0.9500,0.6446
5i7z,44,0,95.4992,96.9552,0.9200,0.9200,0.0400,0.7700,0.7750,0.9500,0.3154
5i7z,44,1,95.1040,96.8642,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.5881
5i7z,44,2,95.1290,96.8268,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.6163
5i7z,44,3,94.9418,96.7424,0.9000,0.9100,0.0400,0.7700,0.7750,0.9400,0.5266
5i7z,44,4,95.3222,96.9214,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.4250
5j3q,42,0,85.8871,92.5938,0.9000,0.9200,0.0300,0.9100,0.9200,0.9500,2.2545
5j3q,42,1,84.5720,92.2545,0.8800,0.9100,0.0300,0.9400,0.9500,0.9400,2.2099
5j3q,42,2,86.5778,93.0332,0.9000,0.9200,0.0300,0.8500,0.8500,0.9600,2.6766
5j3q,42,3,86.1013,92.9962,0.9000,0.9200,0.0300,0.8800,0.8850,0.9500,2.3034
5j3q,42,4,86.1574,92.7545,0.9000,0.9200,0.0300,0.8700,0.8700,0.9500,2.9970
5j3q,43,0,85.5246,92.4941,0.8900,0.9200,0.0300,0.9200,0.9300,0.9500,3.1535
5j3q,43,1,85.9205,92.6780,0.8900,0.9200,0.0300,0.9000,0.9050,0.9500,2.4408
5j3q,43,2,86.0143,92.6110,0.9000,0.9200,0.0300,0.9100,0.9100,0.9500,3.0081
5j3q,43,3,84.1387,92.0094,0.8700,0.9100,0.0300,0.9700,0.9950,0.9300,2.1473
5j3q,43,4,85.8673,92.8503,0.8900,0.9200,0.0300,0.9100,0.9100,0.9500,2.3698
5j3q,44,0,85.5724,92.6960,0.8900,0.9200,0.0300,0.8900,0.9050,0.9500,2.3549
5j3q,44,1,86.5162,93.1923,0.9000,0.9200,0.0300,0.8500,0.8550,0.9600,2.5022
5j3q,44,2,86.6717,92.6792,0.9000,0.9200,0.0300,0.9000,0.9100,0.9500,2.5449
5j3q,44,3,85.8692,92.1266,0.9000,0.9100,0.0300,0.9500,0.9700,0.9500,1.6702
5j3q,44,4,86.3768,92.6792,0.9000,0.9200,0.0300,0.8700,0.8850,0.9500,3.0087
5kds,42,0,47.0475,94.5065,0.6800,0.9500,0.0200,6.1800,6.3300,0.7400,10.1538
5kds,42,1,40.3329,94.2895,0.5400,0.9400,0.0200,8.7600,8.8850,0.6300,6.9360
5kds,42,2,42.0807,94.4315,0.5800,0.9500,0.0200,7.6700,7.7200,0.6600,7.7634
5kds,42,3,43.3539,94.4582,0.6100,0.9500,0.0200,7.8200,7.8600,0.6800,7.9981
5kds,42,4,43.4064,94.6353,0.6200,0.9500,0.0200,7.3400,7.7300,0.6900,9.2041
5kds,43,0,42.6943,94.4007,0.6000,0.9400,0.0200,6.6500,6.7200,0.6800,10.9157
5kds,43,1,42.4471,94.3628,0.5700,0.9400,0.0200,7.7200,7.8200,0.6500,6.5311
5kds,43,2,42.3171,94.4152,0.5700,0.9400,0.0200,7.9200,8.0850,0.6500,6.1015
5kds,43,3,42.1929,94.3590,0.5900,0.9400,0.0200,7.8800,8.1000,0.6600,10.9454
5kds,43,4,42.5168,94.4009,0.5900,0.9400,0.0200,7.6600,7.8650,0.6700,6.6546
5kds,44,0,40.0414,94.4555,0.5600,0.9500,0.0200,8.1100,8.3150,0.6400,12.9152
5kds,44,1,44.6918,94.5824,0.6300,0.9500,0.0200,6.4100,6.5700,0.6900,9.7640
5kds,44,2,41.5593,94.3938,0.5700,0.9400,0.0200,8.0600,8.2850,0.6500,24.3436
5kds,44,3,45.5229,94.3748,0.6100,0.9400,0.0200,7.0900,7.1400,0.6800,6.0193
5kds,44,4,43.7354,94.5805,0.6000,0.9500,0.0200,6.2700,6.6100,0.6700,15.7107
5lyn,42,0,93.0002,95.9222,0.9300,0.9300,0.0300,0.8700,0.9250,0.9600,1.3940
5lyn,42,1,84.8089,95.2228,0.8400,0.9200,0.0200,0.9600,1.1500,0.8800,1.3488
5lyn,42,2,92.5055,95.7727,0.9300,0.9300,0.0300,0.9000,0.9550,0.9500,1.3495
5lyn,42,3,92.8115,95.9334,0.9300,0.9300,0.0300,0.8800,0.9350,0.9600,1.3211
5lyn,42,4,92.5105,95.7996,0.9300,0.9300,0.0300,0.8900,0.9550,0.9500,1.2933
5lyn,43,0,92.3509,95.8351,0.9300,0.9300,0.0300,0.9100,0.9600,0.9500,1.3163
5lyn,43,1,88.3724,95.4199,0.8900,0.9200,0.0300,0.9300,1.0800,0.9200,1.5841
5lyn,43,2,92.5316,95.9329,0.9300,0.9300,0.0300,0.8600,0.9150,0.9600,1.3485
5lyn,43,3,92.6624,95.8656,0.9200,0.9300,0.0300,0.9000,0.9650,0.9500,1.2684
5lyn,43,4,92.4229,95.8518,0.9200,0.9300,0.0300,0.9000,0.9600,0.9500,1.1506
5lyn,44,0,92.2055,95.8518,0.9200,0.9300,0.0300,0.9200,0.9750,0.9500,1.2848
5lyn,44,1,92.2651,95.6825,0.9200,0.9200,0.0300,0.9000,0.9850,0.9500,1.4632
5lyn,44,2,92.1625,95.7123,0.9200,0.9200,0.0300,0.9300,0.9850,0.9500,1.2943
5lyn,44,3,83.3893,95.0769,0.8100,0.9200,0.0200,0.9500,1.1450,0.8600,1.5385
5lyn,44,4,92.2365,95.7892,0.9200,0.9300,0.0300,0.9300,0.9850,0.9500,1.3054
5m5r,42,0,84.2979,95.4543,0.9200,0.9600,0.0300,1.1500,1.1800,0.9400,2.9085
5m5r,42,1,83.4707,95.3536,0.9100,0.9500,0.0300,1.1800,1.1900,0.9300,2.3924
5m5r,42,2,82.9839,95.1474,0.9100,0.9500,0.0300,1.2600,1.3300,0.9200,2.6965
5m5r,42,3,82.0351,95.1120,0.9000,0.9500,0.0300,1.1700,1.1700,0.9200,2.2509
5m5r,42,4,80.7243,95.0997,0.8900,0.9500,0.0300,1.3400,1.3550,0.9100,2.3088
5m5r,43,0,83.4541,95.2809,0.9100,0.9500,0.0300,1.0700,1.1000,0.9300,2.6728
5m5r,43,1,82.6430,95.4850,0.9100,0.9500,0.0300,1.1000,1.1050,0.9300,1.9952
5m5r,43,2,84.8346,95.3715,0.9200,0.9500,0.0300,1.0000,1.0250,0.9400,2.5406
5m5r,43,3,82.9446,95.3030,0.9000,0.9500,0.0300,1.2600,1.2700,0.9200,2.3184
5m5r,43,4,82.7289,95.3708,0.9000,0.9500,0.0300,1.2100,1.2450,0.9200,2.5577
5m5r,44,0,81.8618,94.8844,0.9000,0.9400,0.0300,1.2100,1.2250,0.9200,2.2213
5m5r,44,1,82.5720,95.3363,0.9300,0.9500,0.0300,1.0800,1.1050,0.9400,2.8697
5m5r,44,2,83.5431,95.0011,0.9100,0.9500,0.0300,1.1400,1.1750,0.9300,2.3946
5m5r,44,3,81.3892,95.1281,0.8900,0.9500,0.0300,1.2500,1.2550,0.9200,2.1333
5m5r,44,4,81.9474,94.9461,0.8900,0.9400,0.0300,1.2600,1.3300,0.9200,2.2206
5n22,42,0,37.9666,80.7124,0.2800,0.7200,0.0100,11.1400,11.2100,0.4000,14.2239
5n22,42,1,42.8224,80.8970,0.3500,0.7400,0.0100,7.1500,8.1300,0.4600,29.7965
5n22,42,2,36.3172,81.3402,0.2700,0.7200,0.0100,11.4900,11.5950,0.3900,14.5511
5n22,42,3,37.5730,81.1370,0.2900,0.7500,0.0100,10.9900,11.1950,0.4100,14.2294
5n22,42,4,41.5530,81.0341,0.3100,0.7100,0.0100,7.8300,8.9100,0.4100,30.1582
5n22,43,0,37.3829,80.2737,0.2700,0.7100,0.0100,10.9700,11.1750,0.3900,14.6660
5n22,43,1,38.4264,80.5208,0.2900,0.7100,0.0100,10.9000,11.0700,0.4000,13.8887
5n22,43,2,39.6787,80.4357,0.3300,0.6900,0.0100,9.8200,10.4200,0.4300,14.0817
5n22,43,3,38.1374,80.9029,0.2800,0.7100,0.0100,10.9500,11.1850,0.3900,13.6406
5n22,43,4,37.7036,80.2720,0.3200,0.7300,0.0100,9.0400,9.6950,0.4300,14.4407
5n22,44,0,43.4409,80.6165,0.3600,0.7200,0.0100,7.8100,8.1800,0.4600,29.9356
5n22,44,1,44.4316,81.3162,0.3900,0.7500,0.0100,6.8500,7.3750,0.4900,29.1297
5n22,44,2,41.2124,78.1268,0.3700,0.6500,0.0100,8.8600,8.9950,0.4600,17.8848
5n22,44,3,37.2193,80.0287,0.2800,0.6900,0.0100,11.0400,11.2750,0.3900,13.6818
5n22,44,4,38.5612,80.8787,0.3100,0.7200,0.0100,10.3500,10.6450,0.4200,14.5836
5n85,42,0,81.3484,92.7116,0.7000,0.8700,0.0200,1.9900,2.2950,0.7800,2.2398
5n85,42,1,81.0976,92.5988,0.6900,0.8700,0.0200,2.2200,2.4850,0.7700,2.2197
5n85,42,2,80.9179,92.5722,0.6800,0.8700,0.0200,2.1500,2.4950,0.7600,2.4203
5n85,42,3,79.6738,92.4283,0.6700,0.8700,0.0200,2.2000,2.6850,0.7500,2.2948
5n85,42,4,80.0842,92.5218,0.6700,0.8700,0.0200,2.1800,2.6250,0.7500,2.2128
5n85,43,0,79.6052,92.2406,0.6600,0.8700,0.0200,2.3900,2.8000,0.7500,2.2654
5n85,43,1,79.8091,92.3658,0.6500,0.8700,0.0200,2.3800,2.8600,0.7400,2.1104
5n85,43,2,79.3006,92.0585,0.6300,0.8600,0.0200,2.9300,3.3900,0.7200,2.1867
5n85,43,3,80.8153,92.4412,0.6700,0.8700,0.0200,2.3800,2.8950,0.7600,2.2486
5n85,43,4,79.8397,92.1901,0.6500,0.8600,0.0200,2.4300,2.9200,0.7400,2.0381
5n85,44,0,79.2778,92.1563,0.6300,0.8600,0.0200,2.5400,3.0200,0.7200,2.1357
5n85,44,1,78.5158,92.2089,0.6000,0.8600,0.0200,3.0200,3.6150,0.7000,2.0212
5n85,44,2,79.8248,92.3164,0.6500,0.8700,0.0200,2.4900,3.0050,0.7400,2.2536
5n85,44,3,81.1483,92.5693,0.6900,0.8700,0.0200,2.1100,2.3800,0.7700,2.2758
5n85,44,4,81.8599,92.8313,0.7000,0.8700,0.0200,2.1100,2.3300,0.7800,2.3967
5njc,42,0,69.5767,94.6542,0.8100,0.9400,0.0300,2.9300,3.1300,0.8500,1.0252
5njc,42,1,66.9194,94.7035,0.8100,0.9400,0.0300,2.9900,3.3600,0.8400,1.0264
5njc,42,2,66.3158,94.8093,0.7900,0.9500,0.0300,2.9800,3.3800,0.8300,0.8882
5njc,42,3,70.5794,94.7148,0.8300,0.9400,0.0300,2.6400,2.8650,0.8600,0.9790
5njc,42,4,70.3435,94.8811,0.8200,0.9500,0.0300,2.8100,3.0550,0.8500,0.9669
5njc,43,0,73.3817,95.0990,0.8400,0.9500,0.0300,2.5300,2.6350,0.8700,0.9365
