method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
msa_notemplate,3i5r,3i5r,44,4,0.959,0.962,0.846,0.424
msa_notemplate,3obq,3obq,43,3,0.935,0.889,0.915,0.423
msa_notemplate,3obq,3obq,43,1,0.93,0.861,0.673,0.397
msa_notemplate,3obq,3obq,44,1,0.939,0.917,0.848,0.472
msa_notemplate,3obq,3obq,43,0,0.944,0.917,0.835,0.425
msa_notemplate,3obq,3obq,44,3,0.941,0.917,0.845,0.455
msa_notemplate,3obq,3obq,44,0,0.943,0.917,0.93,0.431
msa_notemplate,3p72,3p72,42,3,0.972,0.951,0.45,0.277
msa_notemplate,3p72,3p72,42,2,0.952,0.902,0.675,0.303
msa_notemplate,3p72,3p72,43,4,0.964,0.927,0.592,0.268
msa_notemplate,3p72,3p72,42,4,0.958,0.927,0.725,0.322
msa_notemplate,3p72,3p72,43,3,0.959,0.927,0.733,0.312
msa_notemplate,3p72,3p72,42,0,0.963,0.927,0.636,0.274
msa_notemplate,3p72,3p72,44,4,0.952,0.902,0.738,0.3
msa_notemplate,3p72,3p72,43,0,0.949,0.878,0.559,0.254
msa_notemplate,3p72,3p72,42,1,0.96,0.927,0.757,0.305
msa_notemplate,3plu,3plu,42,2,0.959,0.931,0.55,0.344
msa_notemplate,3p72,3p72,43,2,0.955,0.902,0.612,0.267
msa_notemplate,3plu,3plu,42,3,0.989,1.0,0.401,0.27
msa_notemplate,3p72,3p72,44,1,0.959,0.927,0.68,0.322
msa_notemplate,3plu,3plu,43,0,0.956,0.931,0.6,0.37
msa_notemplate,3plu,3plu,42,4,0.979,0.966,0.412,0.249
msa_notemplate,3plu,3plu,43,1,0.99,1.0,0.346,0.254
msa_notemplate,3p72,3p72,44,0,0.957,0.902,0.546,0.251
msa_notemplate,3p72,3p72,43,1,0.952,0.902,0.708,0.309
msa_notemplate,3p72,3p72,44,2,0.952,0.902,0.646,0.307
msa_notemplate,3plu,3plu,42,1,0.982,1.0,0.528,0.342
msa_notemplate,3plu,3plu,42,0,0.973,0.966,0.35,0.324
msa_notemplate,3plu,3plu,43,2,0.971,0.966,0.54,0.335
msa_notemplate,3p72,3p72,44,3,0.961,0.927,0.68,0.294
msa_notemplate,3plu,3plu,43,4,0.988,1.0,0.397,0.286
msa_notemplate,3plu,3plu,44,0,0.978,0.966,0.366,0.269
msa_notemplate,3pe4,3pe4,42,0,0.171,0.077,12.629,3.986
msa_notemplate,3plu,3plu,43,3,0.962,0.931,0.544,0.313
msa_notemplate,3plu,3plu,44,2,0.974,0.966,0.471,0.304
msa_notemplate,3plu,3plu,44,1,0.974,0.966,0.4,0.314
msa_notemplate,3plu,3plu,44,3,0.988,1.0,0.378,0.278
msa_notemplate,3pe4,3pe4,44,1,0.184,0.077,11.896,3.745
msa_notemplate,3r42,3r42,42,0,0.937,0.906,0.617,0.472
msa_notemplate,3plu,3plu,44,4,0.973,0.966,0.503,0.32
msa_notemplate,3pe4,3pe4,43,0,0.18,0.077,12.092,3.838
msa_notemplate,3r42,3r42,42,3,0.936,0.906,0.825,0.472
msa_notemplate,3r42,3r42,43,1,0.906,0.906,0.764,0.701
msa_notemplate,3r42,3r42,42,4,0.948,0.938,0.682,0.467
msa_notemplate,3pe4,3pe4,43,4,0.185,0.096,12.206,3.848
msa_notemplate,3r42,3r42,43,3,0.909,0.812,0.702,0.439
msa_notemplate,3pe4,3pe4,43,1,0.343,0.308,8.579,2.767
msa_notemplate,3r42,3r42,42,2,0.933,0.906,1.055,0.475
msa_notemplate,3pe4,3pe4,42,4,0.106,0.077,18.168,5.845
msa_notemplate,3pe4,3pe4,42,1,0.267,0.212,10.136,3.243
msa_notemplate,3r42,3r42,44,0,0.924,0.875,1.261,0.45
msa_notemplate,3r42,3r42,42,1,0.939,0.906,0.709,0.452
msa_notemplate,3r42,3r42,43,0,0.946,0.906,0.674,0.387
msa_notemplate,3r42,3r42,43,2,0.935,0.906,0.641,0.485
msa_notemplate,3r42,3r42,44,4,0.93,0.875,0.869,0.426
msa_notemplate,3pe4,3pe4,43,3,0.094,0.135,24.09,7.606
msa_notemplate,3r42,3r42,44,3,0.915,0.906,0.532,0.649
msa_notemplate,3r42,3r42,44,2,0.926,0.875,0.986,0.457
msa_notemplate,3pe4,3pe4,44,3,0.175,0.077,12.421,3.9
msa_notemplate,3pe4,3pe4,43,2,0.133,0.058,14.842,4.657
msa_notemplate,3pe4,3pe4,42,2,0.074,0.0,19.282,5.977
msa_notemplate,3pe4,3pe4,44,0,0.523,0.385,5.033,1.68
msa_notemplate,3pe4,3pe4,42,3,0.438,0.346,6.5,2.11
msa_notemplate,3r42,3r42,43,4,0.934,0.875,0.598,0.409
msa_notemplate,3r42,3r42,44,1,0.877,0.875,1.031,0.819
msa_notemplate,3s9c,3s9c,42,3,0.783,0.733,2.25,1.029
msa_notemplate,3s9c,3s9c,42,4,0.768,0.711,2.429,1.054
msa_notemplate,3s9c,3s9c,43,0,0.574,0.733,6.102,2.141
msa_notemplate,3shb,3shb,42,3,0.736,0.968,4.634,1.595
msa_notemplate,3s9c,3s9c,43,2,0.62,0.778,5.198,2.026
msa_notemplate,3s9c,3s9c,42,0,0.852,0.8,1.944,0.738
msa_notemplate,3pe4,3pe4,44,2,0.175,0.077,12.383,3.903
msa_notemplate,3pe4,3pe4,44,4,0.173,0.077,12.519,3.952
msa_notemplate,3s9c,3s9c,42,1,0.902,0.933,1.588,0.735
msa_notemplate,3s9c,3s9c,42,2,0.806,0.733,2.2,0.87
msa_notemplate,3shb,3shb,42,0,0.725,0.968,4.795,1.665
msa_notemplate,3s9c,3s9c,43,1,0.57,0.778,6.675,2.223
msa_notemplate,3shb,3shb,43,0,0.72,0.968,4.902,1.687
msa_notemplate,3shb,3shb,44,0,0.804,0.968,3.475,1.257
msa_notemplate,3shb,3shb,43,1,0.785,0.968,3.931,1.32
msa_notemplate,3shb,3shb,44,1,0.73,0.968,4.681,1.645
msa_notemplate,3s9c,3s9c,43,3,0.556,0.756,6.77,2.289
msa_notemplate,3s9c,3s9c,44,1,0.942,0.933,1.097,0.476
msa_notemplate,3shb,3shb,42,2,0.723,0.968,4.659,1.718
msa_notemplate,3shb,3shb,43,4,0.718,0.935,4.596,1.679
msa_notemplate,3shb,3shb,44,4,0.763,0.935,3.989,1.402
msa_notemplate,3shb,3shb,42,1,0.76,0.968,4.174,1.483
msa_notemplate,3shb,3shb,42,4,0.697,0.935,5.023,1.782
msa_notemplate,3shb,3shb,44,3,0.929,0.968,1.037,0.671
msa_notemplate,3tiw,3tiw,43,2,0.949,0.925,0.701,0.414
msa_notemplate,3shb,3shb,43,3,0.709,0.935,4.886,1.69
msa_notemplate,3shb,3shb,44,2,0.726,0.968,4.84,1.637
msa_notemplate,3shb,3shb,43,2,0.785,0.968,3.82,1.339
msa_notemplate,3tiw,3tiw,43,0,0.932,0.9,1.004,0.474
msa_notemplate,3v2o,3v2o,42,2,0.846,0.975,2.921,1.059
msa_notemplate,3s9c,3s9c,43,4,0.558,0.756,6.686,2.281
msa_notemplate,3tiw,3tiw,44,2,0.864,0.925,2.773,0.833
msa_notemplate,3tiw,3tiw,43,1,0.957,0.975,1.332,0.44
msa_notemplate,3s9c,3s9c,44,2,0.895,0.844,1.518,0.572
msa_notemplate,3s9c,3s9c,44,0,0.879,0.844,1.618,0.687
msa_notemplate,3s9c,3s9c,44,4,0.859,0.756,1.158,0.659
msa_notemplate,3s9c,3s9c,44,3,0.828,0.778,1.825,0.867
msa_notemplate,3tiw,3tiw,42,4,0.937,0.95,1.773,0.491
msa_notemplate,3v2o,3v2o,43,3,0.273,0.15,8.985,3.045
msa_notemplate,3tiw,3tiw,42,1,0.869,0.95,2.879,0.84
msa_notemplate,3v2o,3v2o,43,4,0.185,0.05,11.138,3.748
msa_notemplate,3v2o,3v2o,43,2,0.277,0.175,9.119,3.095
msa_notemplate,3v2o,3v2o,44,0,0.28,0.175,8.985,3.07
msa_notemplate,3tiw,3tiw,42,3,0.943,0.925,0.816,0.464
msa_notemplate,3tiw,3tiw,42,0,0.924,0.9,0.848,0.547
msa_notemplate,3tiw,3tiw,42,2,0.849,0.925,2.891,0.92
msa_notemplate,3tiw,3tiw,43,3,0.95,0.925,0.68,0.408
msa_notemplate,3tiw,3tiw,44,0,0.914,0.9,1.272,0.594
msa_notemplate,3v2o,3v2o,44,1,0.266,0.15,9.16,3.132
msa_notemplate,3wgx,3wgx,43,1,0.817,0.765,2.114,0.878
msa_notemplate,3wgx,3wgx,43,2,0.922,0.882,1.12,0.494
msa_notemplate,3tiw,3tiw,43,4,0.869,0.925,2.714,0.812
msa_notemplate,3wgx,3wgx,42,0,0.779,0.794,2.772,1.13
msa_notemplate,3tiw,3tiw,44,1,0.943,0.95,1.187,0.506
msa_notemplate,3v2o,3v2o,43,0,0.841,0.975,2.971,1.085
msa_notemplate,3v2o,3v2o,44,4,0.266,0.15,9.176,3.146
msa_notemplate,3wgx,3wgx,42,2,0.925,0.882,1.044,0.483
msa_notemplate,3v2o,3v2o,42,3,0.852,0.975,2.81,1.031
msa_notemplate,3tiw,3tiw,44,3,0.946,0.95,1.161,0.482
msa_notemplate,3v2o,3v2o,42,1,0.851,0.975,2.846,1.029
msa_notemplate,3wgx,3wgx,42,4,0.871,0.853,1.737,0.75
msa_notemplate,3v2o,3v2o,42,4,0.821,0.9,2.815,1.069
msa_notemplate,3v2o,3v2o,42,0,0.822,0.975,3.276,1.177
msa_notemplate,3wgx,3wgx,42,3,0.888,0.794,1.198,0.53
msa_notemplate,3wgx,3wgx,43,3,0.817,0.765,2.148,0.875
msa_notemplate,3v2o,3v2o,43,1,0.26,0.15,9.415,3.188
msa_notemplate,3v2o,3v2o,44,2,0.275,0.175,9.154,3.123
msa_notemplate,3tiw,3tiw,44,4,0.945,0.975,1.681,0.51
msa_notemplate,3v2o,3v2o,44,3,0.27,0.15,9.043,3.095
msa_notemplate,3wgx,3wgx,42,1,0.934,0.853,0.628,0.332
msa_notemplate,3wgx,3wgx,44,1,0.805,0.765,2.263,0.94
msa_notemplate,3zrj,3zrj,42,2,0.771,0.839,2.629,1.326
msa_notemplate,3zrj,3zrj,42,3,0.775,0.839,2.551,1.305
msa_notemplate,3wgx,3wgx,43,0,0.904,0.853,1.24,0.557
msa_notemplate,3wgx,3wgx,43,4,0.868,0.794,1.519,0.652
msa_notemplate,3wgx,3wgx,44,2,0.889,0.882,1.618,0.703
msa_notemplate,3zrj,3zrj,43,1,0.736,0.774,2.727,1.423
msa_notemplate,3wgx,3wgx,44,3,0.776,0.765,2.686,1.088
msa_notemplate,3wgx,3wgx,44,4,0.953,0.912,0.61,0.34
msa_notemplate,3wgx,3wgx,44,0,0.905,0.882,1.392,0.608
msa_notemplate,3zrj,3zrj,43,2,0.783,0.903,2.784,1.378
msa_notemplate,3zrj,3zrj,43,3,0.87,0.935,1.509,0.967
msa_notemplate,3zrj,3zrj,43,4,0.8,0.871,2.272,1.233
msa_notemplate,3zrj,3zrj,42,0,0.817,0.839,1.882,1.082
msa_notemplate,3zrj,3zrj,42,1,0.777,0.871,2.652,1.356
msa_notemplate,3zrj,3zrj,44,0,0.809,0.935,2.461,1.302
msa_notemplate,3zrj,3zrj,44,3,0.794,0.839,2.234,1.205
msa_notemplate,3zrj,3zrj,42,4,0.781,0.871,2.647,1.324
msa_notemplate,3zrj,3zrj,44,1,0.759,0.839,2.709,1.407
msa_notemplate,3zrj,3zrj,43,0,0.786,0.839,2.408,1.239
msa_notemplate,3zrj,3zrj,44,2,0.756,0.839,2.789,1.424
msa_notemplate,3zrj,3zrj,44,4,0.769,0.839,2.583,1.352
msa_notemplate,4a2a,4a2a,42,1,0.928,0.842,0.546,0.362
msa_notemplate,4bt9,4bt9,42,0,0.865,0.931,3.507,0.726
msa_notemplate,4bt9,4bt9,43,1,0.829,0.931,5.077,0.705
msa_notemplate,4bt9,4bt9,42,1,0.886,0.931,2.549,0.725
msa_notemplate,4bt9,4bt9,42,3,0.874,0.931,3.198,0.713
msa_notemplate,4a2a,4a2a,43,4,0.937,0.868,0.677,0.346
msa_notemplate,4bt9,4bt9,42,2,0.88,0.931,2.741,0.743
msa_notemplate,4a2a,4a2a,42,2,0.947,0.895,0.605,0.34
msa_notemplate,4a2a,4a2a,42,4,0.939,0.868,0.545,0.335
msa_notemplate,4a2a,4a2a,42,0,0.947,0.895,0.506,0.344
msa_notemplate,4bt9,4bt9,43,0,0.889,0.931,2.641,0.695
msa_notemplate,4bt9,4bt9,42,4,0.655,0.586,3.976,1.337
msa_notemplate,4a2a,4a2a,44,4,0.961,0.947,0.84,0.356
msa_notemplate,4a2a,4a2a,44,2,0.926,0.842,0.606,0.372
msa_notemplate,4bt9,4bt9,43,3,0.885,0.931,2.852,0.693
msa_notemplate,4a2a,4a2a,43,2,0.909,0.816,0.828,0.436
msa_notemplate,4a2a,4a2a,44,1,0.944,0.895,0.658,0.367
msa_notemplate,4a2a,4a2a,44,3,0.945,0.895,0.883,0.345
msa_notemplate,4a2a,4a2a,43,0,0.923,0.842,0.812,0.39
msa_notemplate,4bt9,4bt9,44,4,0.864,0.931,3.905,0.666
msa_notemplate,4bt9,4bt9,44,1,0.861,0.931,3.68,0.727
msa_notemplate,4a2a,4a2a,44,0,0.959,0.921,0.556,0.305
msa_notemplate,4a2a,4a2a,43,1,0.934,0.868,0.674,0.378
msa_notemplate,4bt9,4bt9,44,0,0.179,0.241,15.297,5.978
msa_notemplate,4a2a,4a2a,42,3,0.957,0.921,0.638,0.329
msa_notemplate,4a2a,4a2a,43,3,0.939,0.868,0.764,0.314
msa_notemplate,4bt9,4bt9,43,4,0.858,0.931,3.263,0.815
msa_notemplate,4bt9,4bt9,43,2,0.19,0.276,15.316,5.996
msa_notemplate,4c5a,4c5a,43,0,0.026,0.0,34.02,10.826
msa_notemplate,4bt9,4bt9,44,2,0.883,0.931,3.095,0.668
msa_notemplate,4c5a,4c5a,42,4,0.023,0.0,35.639,11.562
msa_notemplate,4bt9,4bt9,44,3,0.868,0.931,3.584,0.693
msa_notemplate,4c5a,4c5a,42,3,0.011,0.0,53.036,17.057
msa_notemplate,4c5a,4c5a,42,1,0.009,0.0,57.342,19.32
msa_notemplate,4c5a,4c5a,42,0,0.009,0.0,58.985,18.877
msa_notemplate,4c5a,4c5a,42,2,0.028,0.0,32.572,10.829
msa_notemplate,4c5a,4c5a,43,2,0.009,0.0,58.21,19.43
msa_notemplate,4c5a,4c5a,44,0,0.011,0.0,53.327,18.143
msa_notemplate,4c5a,4c5a,43,3,0.009,0.0,57.278,19.4
msa_notemplate,4c5a,4c5a,43,4,0.022,0.0,37.234,11.832
msa_notemplate,4c5a,4c5a,43,1,0.007,0.0,66.993,21.543
msa_notemplate,4c5a,4c5a,44,1,0.012,0.0,49.958,15.634
msa_notemplate,4c5a,4c5a,44,2,0.025,0.0,34.231,10.956
msa_notemplate,4c5a,4c5a,44,4,0.007,0.0,65.421,20.923
msa_notemplate,4ep2,4ep2,42,0,0.938,0.892,1.056,0.384
msa_notemplate,4c5a,4c5a,44,3,0.019,0.0,39.192,13.348
msa_notemplate,4dg3,4dg3,42,0,0.926,0.928,0.707,0.611
msa_notemplate,4ep2,4ep2,43,4,0.205,0.162,12.869,3.573
msa_notemplate,4ep2,4ep2,43,1,0.845,0.716,1.897,0.59
msa_notemplate,4dg3,4dg3,42,2,0.955,0.957,0.488,0.467
msa_notemplate,4dg3,4dg3,43,0,0.927,0.913,0.633,0.57
msa_notemplate,4dg3,4dg3,42,1,0.916,0.884,0.834,0.573
msa_notemplate,4ep2,4ep2,43,0,0.207,0.162,12.776,3.546
msa_notemplate,4dg3,4dg3,42,4,0.928,0.913,0.698,0.558
msa_notemplate,4ep2,4ep2,43,3,0.205,0.162,12.894,3.586
msa_notemplate,4ep2,4ep2,42,3,0.206,0.162,12.834,3.572
msa_notemplate,4ep2,4ep2,42,1,0.207,0.162,12.755,3.548
msa_notemplate,4ep2,4ep2,42,2,0.207,0.162,12.777,3.554
msa_notemplate,4ep2,4ep2,43,2,0.207,0.162,12.749,3.547
msa_notemplate,4dg3,4dg3,43,2,0.932,0.928,0.651,0.568
msa_notemplate,4ep2,4ep2,42,4,0.207,0.162,12.768,3.546
msa_notemplate,4ep2,4ep2,44,2,0.947,0.905,0.863,0.358
msa_notemplate,4dg3,4dg3,42,3,0.935,0.913,0.491,0.51
msa_notemplate,4dg3,4dg3,44,0,0.923,0.913,0.737,0.598
msa_notemplate,4dg3,4dg3,44,4,0.936,0.928,0.674,0.534
msa_notemplate,4dg3,4dg3,43,3,0.94,0.913,0.492,0.47
msa_notemplate,4dg3,4dg3,43,1,0.928,0.913,0.595,0.561
msa_notemplate,4ep2,4ep2,44,0,0.205,0.162,12.882,3.583
msa_notemplate,4ep2,4ep2,44,3,0.206,0.162,12.837,3.565
msa_notemplate,4dg3,4dg3,44,1,0.926,0.913,0.686,0.573
msa_notemplate,4ep2,4ep2,44,4,0.207,0.162,12.783,3.555
msa_notemplate,4ep2,4ep2,44,1,0.206,0.162,12.798,3.558
msa_notemplate,4fii,4fii,42,0,0.955,0.974,0.851,0.495
msa_notemplate,4dg3,4dg3,44,3,0.931,0.913,0.602,0.538
msa_notemplate,4fii,4fii,42,4,0.93,0.947,0.823,0.627
msa_notemplate,4dg3,4dg3,43,4,0.932,0.928,0.625,0.567
msa_notemplate,4dg3,4dg3,44,2,0.915,0.899,0.687,0.626
msa_notemplate,4fii,4fii,42,2,0.938,0.947,0.833,0.567
msa_notemplate,4fii,4fii,42,1,0.926,0.921,0.866,0.587
msa_notemplate,4fii,4fii,43,0,0.929,0.921,0.965,0.558
msa_notemplate,4fii,4fii,43,3,0.925,0.921,0.833,0.595
msa_notemplate,4fii,4fii,43,2,0.921,0.921,0.939,0.621
msa_notemplate,4fii,4fii,43,1,0.933,0.947,0.778,0.608
msa_notemplate,4fii,4fii,42,3,0.921,0.947,0.942,0.685
msa_notemplate,4fii,4fii,44,0,0.919,0.921,0.813,0.643
msa_notemplate,4fii,4fii,43,4,0.921,0.921,0.813,0.631
msa_notemplate,4fii,4fii,44,2,0.931,0.921,0.875,0.546
msa_notemplate,4fii,4fii,44,4,0.924,0.921,0.917,0.597
msa_notemplate,4gq6,4gq6,44,0,0.875,0.875,2.102,0.729
msa_notemplate,4fii,4fii,44,1,0.923,0.921,0.757,0.612
msa_notemplate,4gq6,4gq6,44,2,0.886,0.875,1.984,0.666
msa_notemplate,4fii,4fii,44,3,0.938,0.947,0.887,0.562
msa_notemplate,4hdq,4hdq,43,1,0.788,0.867,2.997,1.204
msa_notemplate,4hdq,4hdq,42,0,0.784,0.867,3.036,1.227
msa_notemplate,4hdq,4hdq,43,0,0.796,0.867,2.748,1.185
msa_notemplate,4gq6,4gq6,43,4,0.903,0.875,1.761,0.57
msa_notemplate,4hdq,4hdq,42,1,0.794,0.833,2.585,1.144
msa_notemplate,4gq6,4gq6,44,4,0.892,0.857,1.802,0.603
msa_notemplate,4hdq,4hdq,42,2,0.794,0.867,2.852,1.181
msa_notemplate,4gq6,4gq6,43,2,0.896,0.875,1.836,0.614
msa_notemplate,4gq6,4gq6,42,4,0.891,0.875,1.871,0.647
msa_notemplate,4hdq,4hdq,43,2,0.794,0.833,2.507,1.151
msa_notemplate,4hdq,4hdq,43,4,0.792,0.867,2.833,1.198
msa_notemplate,4hdq,4hdq,42,3,0.797,0.867,2.763,1.173
msa_notemplate,4gq6,4gq6,43,1,0.894,0.875,1.722,0.637
msa_notemplate,4hdq,4hdq,42,4,0.793,0.867,2.901,1.183
msa_notemplate,4hdq,4hdq,44,0,0.804,0.833,2.306,1.107
msa_notemplate,4gq6,4gq6,44,1,0.898,0.893,1.734,0.654
msa_notemplate,4gq6,4gq6,43,0,0.899,0.893,1.86,0.631
msa_notemplate,4gq6,4gq6,42,0,0.906,0.875,1.555,0.563
msa_notemplate,4gq6,4gq6,42,1,0.882,0.839,1.709,0.642
msa_notemplate,4gq6,4gq6,42,2,0.918,0.893,1.289,0.544
msa_notemplate,4hdq,4hdq,44,3,0.799,0.867,2.691,1.173
msa_notemplate,4gq6,4gq6,42,3,0.91,0.857,1.493,0.49
msa_notemplate,4hdq,4hdq,44,2,0.805,0.867,2.556,1.145
msa_notemplate,4gq6,4gq6,44,3,0.895,0.875,1.901,0.614
msa_notemplate,4gq6,4gq6,43,3,0.876,0.875,2.22,0.71
msa_notemplate,4hdq,4hdq,44,1,0.802,0.867,2.606,1.162
msa_notemplate,4hdq,4hdq,43,3,0.793,0.833,2.569,1.15
msa_notemplate,4hdq,4hdq,44,4,0.782,0.867,3.078,1.239
msa_notemplate,4iga,4iga,43,2,0.967,0.972,0.604,0.396
msa_notemplate,4iga,4iga,42,2,0.216,0.167,10.271,5.256
msa_notemplate,4iga,4iga,44,4,0.968,0.972,0.598,0.39
msa_notemplate,4iga,4iga,44,0,0.967,0.972,0.607,0.402
msa_notemplate,4iga,4iga,43,0,0.954,0.944,0.676,0.432
msa_notemplate,4iga,4iga,42,4,0.162,0.083,11.833,5.836
msa_notemplate,4iga,4iga,42,3,0.127,0.083,14.325,7.74
msa_notemplate,4j2c,4j2c,43,2,0.891,0.943,0.855,0.887
msa_notemplate,4iga,4iga,43,4,0.958,0.944,0.672,0.394
msa_notemplate,4iga,4iga,43,1,0.968,0.972,0.611,0.388
msa_notemplate,4iga,4iga,44,2,0.966,0.972,0.626,0.412
msa_notemplate,4iga,4iga,42,1,0.137,0.111,14.217,7.6
msa_notemplate,4j2c,4j2c,42,4,0.925,0.943,0.588,0.66
msa_notemplate,4iga,4iga,42,0,0.141,0.111,13.918,7.468
msa_notemplate,4iga,4iga,44,3,0.966,0.972,0.603,0.406
msa_notemplate,4j2c,4j2c,42,1,0.908,0.943,0.998,0.763
msa_notemplate,4iga,4iga,43,3,0.964,0.972,0.623,0.427
msa_notemplate,4j2c,4j2c,42,0,0.904,0.943,0.622,0.81
msa_notemplate,4iga,4iga,44,1,0.96,0.944,0.583,0.378
msa_notemplate,4hom,4hom,42,4,0.4,0.317,7.767,2.1
msa_notemplate,4j2c,4j2c,42,3,0.9,0.971,0.693,0.9
msa_notemplate,4j2c,4j2c,43,0,0.93,0.943,0.812,0.618
msa_notemplate,4j2c,4j2c,42,2,0.879,0.943,0.592,0.983
msa_notemplate,4j2c,4j2c,43,1,0.891,0.943,0.688,0.899
msa_notemplate,4hom,4hom,42,1,0.354,0.268,8.373,2.371
msa_notemplate,4j2c,4j2c,43,3,0.862,0.914,0.834,1.025
msa_notemplate,4hom,4hom,42,0,0.344,0.341,9.588,2.589
msa_notemplate,4j2c,4j2c,44,0,0.898,0.971,0.713,0.916
msa_notemplate,4j2c,4j2c,44,3,0.848,0.943,1.148,1.178
msa_notemplate,4hom,4hom,43,2,0.375,0.317,8.308,2.307
msa_notemplate,4j2c,4j2c,43,4,0.873,0.943,0.986,1.006
msa_notemplate,4hom,4hom,43,1,0.37,0.317,8.535,2.315
msa_notemplate,4hom,4hom,43,3,0.453,0.488,7.905,2.107
msa_notemplate,4j2c,4j2c,44,2,0.911,0.971,0.608,0.828
msa_notemplate,4hom,4hom,44,2,0.38,0.305,8.12,2.232
msa_notemplate,4hom,4hom,42,3,0.389,0.341,8.19,2.252
msa_notemplate,4hom,4hom,43,0,0.41,0.293,7.307,1.995
msa_notemplate,4hom,4hom,43,4,0.348,0.341,9.445,2.57
msa_notemplate,4hom,4hom,42,2,0.344,0.317,9.311,2.524
msa_notemplate,4hom,4hom,44,0,0.383,0.317,8.294,2.193
msa_notemplate,4hom,4hom,44,1,0.427,0.378,7.699,2.029
msa_notemplate,4j2c,4j2c,44,1,0.89,0.943,0.735,0.902
msa_notemplate,4j2c,4j2c,44,4,0.918,0.971,0.699,0.778
msa_notemplate,4j8b,4j8b,42,2,0.951,0.938,1.172,0.393
msa_notemplate,4j8b,4j8b,44,1,0.63,0.625,4.894,1.456
msa_notemplate,4hom,4hom,44,4,0.31,0.28,10.08,2.707
msa_notemplate,4j8b,4j8b,44,4,0.923,0.875,1.317,0.452
msa_notemplate,4j8b,4j8b,43,1,0.889,0.812,1.66,0.525
msa_notemplate,4j8b,4j8b,42,1,0.933,0.875,1.058,0.377
msa_notemplate,4j8b,4j8b,44,0,0.906,0.844,1.49,0.489
msa_notemplate,4j8b,4j8b,43,2,0.953,0.938,1.143,0.386
msa_notemplate,4j8b,4j8b,44,3,0.49,0.5,6.799,1.993
msa_notemplate,4j8b,4j8b,43,4,0.902,0.844,1.53,0.514
msa_notemplate,4j8b,4j8b,43,0,0.849,0.75,1.967,0.636
msa_notemplate,4hom,4hom,44,3,0.406,0.402,8.35,2.253
msa_notemplate,4j8b,4j8b,44,2,0.906,0.844,1.49,0.49
msa_notemplate,4j8b,4j8b,42,3,0.928,0.844,0.913,0.339
msa_notemplate,4j8b,4j8b,43,3,0.941,0.906,1.154,0.401
msa_notemplate,4leb,4leb,43,1,0.817,1.0,3.506,1.234
msa_notemplate,4lk9,4lk9,42,0,0.791,0.816,2.14,1.184
msa_notemplate,4j8b,4j8b,42,4,0.957,0.938,1.005,0.352
msa_notemplate,4j8b,4j8b,42,0,0.936,0.906,1.232,0.435
msa_notemplate,4leb,4leb,42,2,0.819,1.0,3.496,1.223
msa_notemplate,4leb,4leb,42,0,0.815,1.0,3.549,1.242
msa_notemplate,4leb,4leb,42,1,0.818,1.0,3.503,1.227
msa_notemplate,4leb,4leb,44,1,0.821,1.0,3.435,1.215
msa_notemplate,4leb,4leb,43,2,0.815,1.0,3.499,1.252
msa_notemplate,4leb,4leb,44,0,0.82,1.0,3.48,1.214
msa_notemplate,4leb,4leb,42,4,0.819,1.0,3.417,1.234
msa_notemplate,4leb,4leb,43,4,0.818,1.0,3.524,1.221
msa_notemplate,4lk9,4lk9,43,2,0.848,0.816,0.829,0.895
msa_notemplate,4leb,4leb,44,2,0.822,1.0,3.369,1.221
msa_notemplate,4leb,4leb,42,3,0.821,1.0,3.385,1.226
msa_notemplate,4lk9,4lk9,42,2,0.744,0.776,2.617,1.373
msa_notemplate,4lk9,4lk9,43,0,0.85,0.776,0.51,0.801
msa_notemplate,4lk9,4lk9,43,1,0.851,0.837,1.341,0.89
msa_notemplate,4lk9,4lk9,42,1,0.845,0.816,1.005,0.906
msa_notemplate,4leb,4leb,43,0,0.809,0.971,3.396,1.238
msa_notemplate,4leb,4leb,44,4,0.816,1.0,3.515,1.243
msa_notemplate,4leb,4leb,43,3,0.82,1.0,3.46,1.218
msa_notemplate,4lk9,4lk9,44,1,0.797,0.816,2.012,1.156
msa_notemplate,4lk9,4lk9,43,3,0.818,0.796,1.523,1.004
msa_notemplate,4lk9,4lk9,42,3,0.824,0.796,1.468,0.968
msa_notemplate,4leb,4leb,44,3,0.808,0.971,3.492,1.231
msa_notemplate,4lk9,4lk9,42,4,0.793,0.837,1.953,1.244
msa_notemplate,4lk9,4lk9,44,2,0.8,0.755,1.47,1.044
msa_notemplate,4lk9,4lk9,44,4,0.792,0.816,1.976,1.198
msa_notemplate,4lk9,4lk9,43,4,0.793,0.796,2.017,1.132
msa_notemplate,4lzf,4lzf,42,1,0.824,0.848,2.84,0.924
msa_notemplate,4lzf,4lzf,42,2,0.767,0.909,4.156,1.264
msa_notemplate,4lk9,4lk9,44,3,0.83,0.796,0.924,0.967
msa_notemplate,4m5s,4m5s,42,0,0.888,0.927,2.232,0.747
msa_notemplate,4lk9,4lk9,44,0,0.788,0.816,2.158,1.203
msa_notemplate,4lzf,4lzf,42,3,0.657,0.788,5.374,1.593
msa_notemplate,4lzf,4lzf,44,4,0.715,0.788,3.733,1.447
msa_notemplate,4lzf,4lzf,43,3,0.891,0.909,2.497,0.644
msa_notemplate,4lzf,4lzf,43,4,0.831,0.909,2.939,1.003
