complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
5efi,43,0,50.3457,90.1524,0.5800,0.8200,0.0100,5.8800,6.5800,0.6500,6.0015
5efi,43,1,48.1234,89.9173,0.5400,0.8200,0.0100,6.4300,6.8850,0.6200,4.7388
5efi,43,2,46.8377,89.7741,0.5100,0.8200,0.0100,6.8100,7.8950,0.6000,5.7702
5efi,43,3,44.2619,89.5659,0.4600,0.8200,0.0100,7.3700,8.1200,0.5600,7.1347
5efi,43,4,45.2190,89.4071,0.4700,0.8100,0.0100,7.5400,8.2450,0.5600,4.1361
5efi,44,0,45.2060,89.5376,0.4600,0.8100,0.0100,7.9300,8.5300,0.5500,5.4972
5efi,44,1,43.6399,89.4843,0.4600,0.8100,0.0100,7.2600,8.2450,0.5600,5.5716
5efi,44,2,47.5238,89.9302,0.5400,0.8100,0.0100,6.3500,6.9950,0.6200,5.7369
5efi,44,3,46.2131,89.6750,0.4900,0.8100,0.0100,7.2600,7.9700,0.5800,5.2712
5efi,44,4,48.0972,89.9746,0.5200,0.8100,0.0100,6.7200,7.2900,0.6100,6.0786
5ei3,42,0,91.0037,93.8446,0.9500,0.9400,0.0400,0.8100,0.8250,1.0000,0.6918
5ei3,42,1,91.1761,93.8466,0.9500,0.9400,0.0400,0.8100,0.8300,1.0000,0.5323
5ei3,42,2,91.4276,94.0456,0.9500,0.9400,0.0400,0.8200,0.8300,1.0000,0.5039
5ei3,42,3,89.8645,93.7150,0.9400,0.9400,0.0400,0.8200,0.8350,0.9900,0.5825
5ei3,42,4,90.9473,93.6642,0.9500,0.9400,0.0400,0.8100,0.8300,1.0000,0.6334
5ei3,43,0,91.0054,93.9915,0.9500,0.9400,0.0400,0.8100,0.8300,1.0000,0.4393
5ei3,43,1,90.8047,93.7024,0.9500,0.9300,0.0400,0.8300,0.8450,0.9900,0.6480
5ei3,43,2,90.1545,94.0562,0.9500,0.9400,0.0400,0.8200,0.8300,0.9900,0.5961
5ei3,43,3,90.8198,94.3337,0.9500,0.9400,0.0400,0.8000,0.8100,1.0000,0.5294
5ei3,43,4,90.8889,93.8180,0.9500,0.9300,0.0400,0.8200,0.8350,0.9900,0.4122
5ei3,44,0,89.7363,93.2920,0.9400,0.9300,0.0400,0.8300,0.8450,0.9900,0.6885
5ei3,44,1,90.1525,93.4850,0.9400,0.9300,0.0400,0.8300,0.8450,1.0000,0.6228
5ei3,44,2,91.0655,93.8093,0.9500,0.9400,0.0400,0.8100,0.8300,1.0000,0.6270
5ei3,44,3,90.7629,94.0025,0.9500,0.9400,0.0400,0.8100,0.8250,1.0000,0.6840
5ei3,44,4,89.9320,93.5597,0.9400,0.9300,0.0400,0.8200,0.8350,0.9900,0.6392
5fml,42,0,81.1891,91.4038,0.8400,0.9100,0.0300,1.6100,1.6700,0.8900,2.3541
5fml,42,1,83.9431,92.6956,0.8700,0.9300,0.0300,1.4200,1.4900,0.9300,4.4722
5fml,42,2,80.5697,90.7618,0.8200,0.9100,0.0300,1.6300,1.7500,0.8800,3.7655
5fml,42,3,80.4609,90.6997,0.8300,0.9100,0.0300,1.6000,1.7450,0.8700,2.0911
5fml,42,4,79.5879,90.8130,0.8100,0.9100,0.0300,1.6900,1.8750,0.8700,3.6246
5fml,43,0,80.6347,91.3040,0.8400,0.9100,0.0300,1.5300,1.6700,0.9000,2.0648
5fml,43,1,80.8897,91.0613,0.8300,0.9100,0.0300,1.5600,1.6800,0.8900,2.5736
5fml,43,2,78.6502,90.4938,0.8100,0.9000,0.0200,1.8800,2.1000,0.8600,1.8257
5fml,43,3,78.7838,90.6169,0.8300,0.9100,0.0300,1.6500,1.9300,0.8900,1.6071
5fml,43,4,81.4087,91.2524,0.8400,0.9100,0.0300,1.3400,1.4350,0.9000,3.5889
5fml,44,0,79.5421,90.3068,0.8200,0.9000,0.0300,1.8400,1.9500,0.8900,2.2805
5fml,44,1,79.5002,90.4839,0.8200,0.9100,0.0300,1.5400,1.6200,0.8800,2.6292
5fml,44,2,80.3462,90.8537,0.8400,0.9100,0.0300,1.4100,1.5200,0.9000,3.6144
5fml,44,3,80.6531,90.8502,0.8400,0.9100,0.0300,1.4700,1.5600,0.8900,2.3040
5fml,44,4,78.2087,90.6690,0.8100,0.9100,0.0300,1.7200,1.8950,0.8700,2.5591
5fpx,42,0,60.2688,89.4491,0.4800,0.8400,0.0100,4.6400,6.1000,0.6100,2.7753
5fpx,42,1,63.4279,89.5626,0.5200,0.8400,0.0100,4.2900,5.5750,0.6300,2.5209
5fpx,42,2,62.9782,89.6942,0.5000,0.8400,0.0100,4.1500,5.2900,0.6300,5.5190
5fpx,42,3,63.6084,89.5517,0.5400,0.8400,0.0200,3.9400,5.0800,0.6600,4.6829
5fpx,42,4,61.2974,89.6790,0.4600,0.8300,0.0100,4.6600,5.9250,0.6100,3.5678
5fpx,43,0,61.0730,90.1239,0.5100,0.8500,0.0200,4.2400,5.5300,0.6300,2.8654
5fpx,43,1,59.9196,89.0927,0.4600,0.8300,0.0100,4.4800,6.0550,0.5900,3.3188
5fpx,43,2,63.4995,89.9775,0.5300,0.8400,0.0200,4.3000,5.4600,0.6500,1.8425
5fpx,43,3,60.0989,89.8814,0.4800,0.8400,0.0100,4.5400,5.9200,0.6100,2.6376
5fpx,43,4,60.4698,89.2002,0.5100,0.8300,0.0200,3.4600,5.1400,0.6400,3.3692
5fpx,44,0,62.7458,89.8479,0.5400,0.8400,0.0100,3.6900,5.1350,0.6500,2.8474
5fpx,44,1,66.1084,91.1430,0.5800,0.8600,0.0200,3.5200,4.7000,0.6800,2.9170
5fpx,44,2,63.8377,90.6120,0.5400,0.8500,0.0200,4.2100,5.4300,0.6500,2.2381
5fpx,44,3,62.3149,88.7712,0.5000,0.8300,0.0200,4.2800,5.4500,0.6300,4.5126
5fpx,44,4,61.8139,89.1752,0.5000,0.8400,0.0100,4.2500,5.4700,0.6200,4.9050
5fv6,42,0,55.7037,91.3207,0.5700,0.8900,0.0100,3.7800,4.9050,0.6600,24.2865
5fv6,42,1,52.0546,91.8328,0.5200,0.9000,0.0100,4.4500,5.7250,0.6200,25.3783
5fv6,42,2,59.7087,92.1478,0.6400,0.9000,0.0200,3.3500,4.2800,0.7200,22.7306
5fv6,42,3,60.6233,92.4499,0.6500,0.9000,0.0200,2.7800,3.5850,0.7200,25.1035
5fv6,42,4,51.0654,91.7760,0.4900,0.8900,0.0200,4.4500,5.9850,0.5900,27.7627
5fv6,43,0,54.4722,91.9472,0.5600,0.9000,0.0100,4.0500,5.1800,0.6500,24.1236
5fv6,43,1,55.7750,91.9556,0.5800,0.9000,0.0200,3.7500,4.6100,0.6700,24.6815
5fv6,43,2,48.6280,91.1990,0.4700,0.8900,0.0200,4.9700,6.7000,0.5800,27.4645
5fv6,43,3,51.6241,91.9674,0.5300,0.9000,0.0200,4.3900,5.6950,0.6300,25.5050
5fv6,43,4,56.0650,91.9501,0.5900,0.9000,0.0200,3.7400,4.7050,0.6700,24.5816
5fv6,44,0,54.1754,91.9024,0.5700,0.9000,0.0100,3.9900,5.1150,0.6500,24.4509
5fv6,44,1,52.2531,92.0258,0.5300,0.9000,0.0100,4.4600,5.7050,0.6200,24.7060
5fv6,44,2,57.0439,92.2309,0.6000,0.9000,0.0200,3.5500,4.5550,0.6800,24.4677
5fv6,44,3,59.9991,92.7462,0.6500,0.9100,0.0200,2.9000,3.9200,0.7200,24.9299
5fv6,44,4,55.4106,91.9080,0.5700,0.9000,0.0100,3.7200,4.8500,0.6600,24.7210
5ggp,42,0,72.6775,95.8333,0.7300,0.9300,0.0200,2.9500,3.6850,0.7800,7.1574
5ggp,42,1,72.5508,95.9268,0.7200,0.9300,0.0200,2.8600,3.6400,0.7800,6.9000
5ggp,42,2,69.1947,95.7211,0.6700,0.9300,0.0200,3.0500,3.8300,0.7400,6.5728
5ggp,42,3,74.3919,95.9322,0.7500,0.9300,0.0300,2.7000,3.3250,0.8000,6.7780
5ggp,42,4,70.4639,95.7238,0.6900,0.9300,0.0200,2.8800,3.6700,0.7500,7.7539
5ggp,43,0,75.3667,95.9425,0.7500,0.9300,0.0300,2.9300,3.7400,0.8000,7.5684
5ggp,43,1,74.7239,95.8976,0.7400,0.9300,0.0300,2.9000,3.6600,0.8000,7.5394
5ggp,43,2,72.1669,95.8386,0.7000,0.9300,0.0200,3.1200,3.9950,0.7600,7.5807
5ggp,43,3,72.9847,95.8327,0.7200,0.9300,0.0300,3.0600,3.8950,0.7800,6.8535
5ggp,43,4,74.1542,95.8372,0.7500,0.9300,0.0300,2.8800,3.7300,0.8000,7.0003
5ggp,44,0,73.9589,95.8529,0.7300,0.9300,0.0300,2.9800,3.7700,0.7900,7.0218
5ggp,44,1,74.2811,95.9524,0.7400,0.9300,0.0300,2.9300,3.7100,0.7900,7.4455
5ggp,44,2,73.4225,95.9422,0.7400,0.9300,0.0300,2.9700,3.7750,0.7900,6.9595
5ggp,44,3,72.9325,95.8488,0.7200,0.9300,0.0300,3.1300,3.9750,0.7800,7.2813
5ggp,44,4,74.5867,95.9037,0.7500,0.9300,0.0300,2.8600,3.5650,0.8000,7.4749
5gu4,42,0,82.8266,96.6953,0.8900,0.9600,0.0300,0.9300,0.9850,0.9200,2.0127
5gu4,42,1,82.2455,96.6489,0.8900,0.9600,0.0300,0.9200,0.9650,0.9200,2.0269
5gu4,42,2,83.2391,96.5423,0.8700,0.9600,0.0300,0.9500,1.0250,0.9000,0.7260
5gu4,42,3,83.6540,96.7276,0.9000,0.9600,0.0300,0.9200,0.9800,0.9200,1.7747
5gu4,42,4,81.1374,96.6120,0.8700,0.9600,0.0300,0.9300,1.0000,0.9000,2.0830
5gu4,43,0,83.9302,96.7830,0.9100,0.9700,0.0300,0.9100,0.9600,0.9300,1.9660
5gu4,43,1,82.8726,96.7851,0.9000,0.9700,0.0300,0.9100,0.9650,0.9200,2.0059
5gu4,43,2,80.8868,96.6587,0.8700,0.9600,0.0300,0.9400,1.0000,0.9000,2.2093
5gu4,43,3,82.7974,96.6116,0.8700,0.9600,0.0300,0.9400,1.0150,0.9000,0.6022
5gu4,43,4,84.0085,96.7332,0.9000,0.9600,0.0300,0.9100,0.9650,0.9200,1.8073
5gu4,44,0,79.1911,96.3910,0.8600,0.9600,0.0300,0.9600,1.0250,0.8900,2.1904
5gu4,44,1,82.1243,96.4355,0.8800,0.9600,0.0300,0.9400,1.0200,0.9100,1.4227
5gu4,44,2,81.4285,96.4983,0.8700,0.9600,0.0300,0.9400,1.0200,0.9000,1.3278
5gu4,44,3,81.4089,96.5810,0.8900,0.9600,0.0300,0.9300,1.0000,0.9200,2.0206
5gu4,44,4,79.7443,96.4048,0.8700,0.9600,0.0300,0.9500,1.0150,0.9000,2.0588
5huw,42,0,91.5995,97.2635,0.9400,0.9500,0.0300,1.1700,1.2100,0.9500,1.2074
5huw,42,1,90.3587,97.1589,0.9200,0.9500,0.0300,1.4600,1.5050,0.9400,1.2183
5huw,42,2,89.2370,97.2526,0.9200,0.9600,0.0300,1.3100,1.4150,0.9400,1.3959
5huw,42,3,89.1584,97.2350,0.9200,0.9600,0.0300,1.3300,1.4700,0.9400,1.3594
5huw,42,4,90.9414,97.2578,0.9300,0.9600,0.0300,1.2900,1.3700,0.9500,1.2811
5huw,43,0,91.2600,97.1618,0.9300,0.9600,0.0300,1.1700,1.1800,0.9500,1.2425
5huw,43,1,90.9274,96.9294,0.9200,0.9400,0.0300,1.3400,1.3950,0.9400,1.3393
5huw,43,2,88.0290,96.9908,0.9000,0.9500,0.0300,1.6000,1.7850,0.9200,1.4608
5huw,43,3,90.3525,96.9252,0.9100,0.9500,0.0300,1.4500,1.4950,0.9300,1.2084
5huw,43,4,88.3931,97.0745,0.9100,0.9500,0.0300,1.4800,1.6300,0.9300,1.5275
5huw,44,0,90.6990,97.0956,0.9200,0.9500,0.0300,1.3800,1.3900,0.9400,1.1521
5huw,44,1,90.4634,97.0235,0.9200,0.9500,0.0300,1.4300,1.4650,0.9300,1.2784
5huw,44,2,90.7271,97.0187,0.9200,0.9500,0.0300,1.3300,1.3750,0.9400,1.0765
5huw,44,3,90.7440,97.1096,0.9300,0.9500,0.0300,1.3000,1.3350,0.9400,1.1218
5huw,44,4,89.1344,96.9900,0.9100,0.9500,0.0300,1.5500,1.5900,0.9300,1.1404
5i7z,42,0,95.0103,96.6687,0.9100,0.9100,0.0400,0.7700,0.7750,0.9400,0.8332
5i7z,42,1,95.3495,97.0179,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.6121
5i7z,42,2,95.3672,97.0285,0.9100,0.9200,0.0400,0.7700,0.7700,0.9500,0.7623
5i7z,42,3,95.3683,96.9590,0.9100,0.9200,0.0400,0.7700,0.7700,0.9500,0.6955
5i7z,42,4,95.6328,97.2174,0.9200,0.9200,0.0400,0.7700,0.7700,0.9500,0.5194
5i7z,43,0,95.2300,96.8404,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.5361
5i7z,43,1,95.3793,96.9343,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.4953
5i7z,43,2,95.5208,97.0347,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.3942
5i7z,43,3,94.7407,96.8876,0.9100,0.9200,0.0400,0.7700,0.7750,0.9400,0.8939
5i7z,43,4,95.1895,96.7812,0.9100,0.9200,0.0400,0.7700,0.7700,0.9500,0.6363
5i7z,44,0,95.6322,97.0529,0.9200,0.9200,0.0400,0.7700,0.7750,0.9500,0.3187
5i7z,44,1,95.0738,96.7790,0.9100,0.9200,0.0400,0.7700,0.7750,0.9400,0.5965
5i7z,44,2,95.1960,96.8992,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.6074
5i7z,44,3,95.0902,96.8675,0.9100,0.9200,0.0400,0.7700,0.7750,0.9400,0.5326
5i7z,44,4,95.3132,96.9057,0.9100,0.9200,0.0400,0.7700,0.7750,0.9500,0.4243
5j3q,42,0,85.9830,92.5499,0.9000,0.9200,0.0300,0.9000,0.9050,0.9500,2.2362
5j3q,42,1,84.7963,92.1949,0.8800,0.9100,0.0300,0.9200,0.9250,0.9400,2.2072
5j3q,42,2,86.7997,93.0655,0.9100,0.9200,0.0300,0.8500,0.8500,0.9600,2.6895
5j3q,42,3,86.1529,92.7965,0.9000,0.9200,0.0300,0.8800,0.8800,0.9500,2.3053
5j3q,42,4,86.2413,92.6119,0.9000,0.9100,0.0300,0.8600,0.8600,0.9500,2.9990
5j3q,43,0,85.9352,92.5144,0.9000,0.9200,0.0300,0.9100,0.9150,0.9500,3.2127
5j3q,43,1,86.7991,92.5585,0.9100,0.9200,0.0300,0.8800,0.8800,0.9600,3.1646
5j3q,43,2,85.9838,92.4314,0.9000,0.9100,0.0300,0.9100,0.9100,0.9500,3.0262
5j3q,43,3,84.0129,91.9386,0.8700,0.9100,0.0300,0.9700,0.9850,0.9300,2.1684
5j3q,43,4,85.9967,92.8569,0.9000,0.9200,0.0300,0.8800,0.8900,0.9500,2.3736
5j3q,44,0,85.8678,92.6718,0.9000,0.9200,0.0300,0.8800,0.8900,0.9500,2.3874
5j3q,44,1,86.5571,93.0929,0.9000,0.9200,0.0300,0.8500,0.8550,0.9600,2.4730
5j3q,44,2,86.9252,92.7765,0.9100,0.9200,0.0300,0.8700,0.8850,0.9600,2.5499
5j3q,44,3,86.0792,92.2030,0.9000,0.9200,0.0300,0.9300,0.9450,0.9600,1.4777
5j3q,44,4,86.4585,92.7052,0.9000,0.9200,0.0300,0.8600,0.8750,0.9600,3.0037
5kds,42,0,43.9564,94.6955,0.6100,0.9500,0.0200,6.9900,7.0950,0.6800,10.4897
5kds,42,1,41.2596,94.8072,0.5700,0.9500,0.0200,7.6000,8.0850,0.6500,8.3301
5kds,42,2,40.7211,94.7716,0.5700,0.9500,0.0200,7.7100,7.9800,0.6500,7.8854
5kds,42,3,42.4246,94.7179,0.5600,0.9500,0.0200,7.4500,7.7950,0.6500,7.6203
5kds,42,4,40.8818,94.8797,0.5700,0.9500,0.0200,7.7200,8.0100,0.6500,9.4460
5kds,43,0,40.3336,94.6046,0.5700,0.9400,0.0200,7.4400,7.4750,0.6500,10.9172
5kds,43,1,40.3036,94.6788,0.5400,0.9500,0.0200,7.9900,8.1800,0.6300,6.0761
5kds,43,2,40.1846,94.6014,0.5400,0.9400,0.0200,8.4000,8.4100,0.6200,5.9655
5kds,43,3,41.6286,94.6047,0.5600,0.9400,0.0200,7.6000,7.7500,0.6400,6.3427
5kds,43,4,41.4507,94.5541,0.5500,0.9400,0.0200,7.9000,8.1100,0.6300,6.6929
5kds,44,0,36.1889,94.5706,0.5100,0.9400,0.0200,8.4900,8.8800,0.6000,14.0985
5kds,44,1,41.9250,94.8376,0.5600,0.9500,0.0200,7.6600,7.8400,0.6400,9.7318
5kds,44,2,39.1807,94.6732,0.5200,0.9400,0.0200,7.6100,8.0900,0.6100,19.7019
5kds,44,3,39.1257,94.5827,0.5400,0.9400,0.0200,8.0000,8.1500,0.6200,4.7158
5kds,44,4,42.9900,94.8586,0.5800,0.9500,0.0200,6.7500,7.0000,0.6600,15.6251
5lyn,42,0,93.0373,96.0155,0.9300,0.9300,0.0300,0.8700,0.9250,0.9600,1.3931
5lyn,42,1,85.2700,95.3605,0.8400,0.9200,0.0200,0.9300,1.1050,0.8800,1.3247
5lyn,42,2,92.4725,95.8561,0.9300,0.9300,0.0300,0.8900,0.9450,0.9500,1.3450
5lyn,42,3,86.7335,95.7304,0.8800,0.9300,0.0300,0.8900,1.0600,0.9200,1.8488
5lyn,42,4,92.5429,95.9261,0.9300,0.9300,0.0300,0.8800,0.9400,0.9500,1.2887
5lyn,43,0,92.5176,95.9462,0.9300,0.9300,0.0300,0.9000,0.9500,0.9500,1.3129
5lyn,43,1,89.5764,95.7693,0.9000,0.9300,0.0300,0.9000,1.0150,0.9300,1.7438
5lyn,43,2,92.6522,96.0577,0.9300,0.9300,0.0300,0.8600,0.9050,0.9600,1.3549
5lyn,43,3,92.7669,95.9374,0.9300,0.9300,0.0300,0.9000,0.9600,0.9500,1.2631
5lyn,43,4,92.6687,95.9781,0.9300,0.9300,0.0300,0.8900,0.9500,0.9500,1.1510
5lyn,44,0,92.3829,95.9527,0.9300,0.9300,0.0300,0.9200,0.9750,0.9500,1.2830
5lyn,44,1,92.3969,95.7575,0.9200,0.9300,0.0300,0.8900,0.9700,0.9500,1.4637
5lyn,44,2,92.3365,95.8071,0.9200,0.9300,0.0300,0.9100,0.9700,0.9500,1.2951
5lyn,44,3,83.9504,95.2079,0.8300,0.9200,0.0200,0.9300,1.1250,0.8700,1.5237
5lyn,44,4,92.5460,95.9616,0.9300,0.9300,0.0300,0.9000,0.9550,0.9500,1.3088
5m5r,42,0,85.2905,95.4992,0.9300,0.9600,0.0300,1.1200,1.1400,0.9400,2.8657
5m5r,42,1,84.8457,95.3157,0.9200,0.9500,0.0300,1.1200,1.1250,0.9300,2.3704
5m5r,42,2,84.8275,95.3184,0.9200,0.9500,0.0300,1.1500,1.1600,0.9400,2.6619
5m5r,42,3,83.0467,95.0626,0.9100,0.9500,0.0300,1.1100,1.1200,0.9300,2.2456
5m5r,42,4,81.4670,95.1047,0.8900,0.9500,0.0300,1.2500,1.2800,0.9100,2.2964
5m5r,43,0,85.2328,95.1462,0.9200,0.9500,0.0300,1.0500,1.0550,0.9400,2.6303
5m5r,43,1,84.7097,95.3468,0.9200,0.9500,0.0300,1.0300,1.0400,0.9400,2.0174
5m5r,43,2,85.9323,95.1840,0.9300,0.9500,0.0300,1.0000,1.0050,0.9400,2.4872
5m5r,43,3,85.3344,95.2574,0.9100,0.9500,0.0300,1.1000,1.1300,0.9300,2.5069
5m5r,43,4,84.6207,95.2553,0.9100,0.9500,0.0300,1.1300,1.1450,0.9300,2.6187
5m5r,44,0,82.8541,94.9868,0.9000,0.9500,0.0300,1.2400,1.2550,0.9200,2.1783
5m5r,44,1,83.6203,95.5519,0.9300,0.9600,0.0300,1.0500,1.0950,0.9500,2.9958
5m5r,44,2,84.2323,95.1626,0.9100,0.9500,0.0300,1.1800,1.2050,0.9300,2.4032
5m5r,44,3,82.3295,95.2381,0.9000,0.9500,0.0300,1.2100,1.2400,0.9200,2.1339
5m5r,44,4,83.4880,95.2023,0.9000,0.9500,0.0300,1.2600,1.2900,0.9200,2.2658
5n22,42,0,39.2501,81.8084,0.3000,0.7200,0.0100,10.7400,11.0450,0.4100,14.0933
5n22,42,1,40.3000,80.8168,0.3400,0.7100,0.0100,9.9900,10.6800,0.4400,15.8190
5n22,42,2,39.3141,81.9149,0.3000,0.7200,0.0100,11.1100,11.4200,0.4100,14.1558
5n22,42,3,36.9357,80.9874,0.2600,0.7000,0.0100,11.6700,11.8400,0.3800,14.5548
5n22,42,4,37.5501,81.3664,0.2700,0.7100,0.0100,11.3400,11.5200,0.3900,14.5363
5n22,43,0,38.3109,80.9033,0.2900,0.7000,0.0100,11.4000,11.7000,0.4000,14.4413
5n22,43,1,38.8443,81.2980,0.2800,0.7000,0.0100,11.3200,11.5850,0.3900,14.3416
5n22,43,2,42.1184,81.8521,0.3500,0.7100,0.0100,10.3600,11.0450,0.4400,14.3081
5n22,43,3,40.9554,82.2463,0.3200,0.7200,0.0100,10.9400,11.4650,0.4200,14.3122
5n22,43,4,38.9342,81.0668,0.3000,0.7100,0.0100,10.5200,10.9300,0.4100,14.1567
5n22,44,0,37.9718,80.9045,0.2700,0.6900,0.0100,11.9300,12.0600,0.3800,14.1518
5n22,44,1,38.7805,80.7932,0.3200,0.7100,0.0100,9.9100,10.4800,0.4300,14.0671
5n22,44,2,41.8196,79.1229,0.3700,0.6600,0.0100,10.0000,10.3100,0.4600,16.1897
5n22,44,3,39.0739,80.7234,0.3500,0.7200,0.0100,8.9700,9.9500,0.4500,14.1358
5n22,44,4,38.4061,81.9542,0.2800,0.7100,0.0100,11.2000,11.4650,0.3900,13.8386
5n85,42,0,76.3069,91.1933,0.6600,0.8700,0.0200,2.2900,2.7100,0.7500,2.3578
5n85,42,1,74.7609,91.0838,0.6400,0.8700,0.0200,2.3900,2.9000,0.7300,1.9969
5n85,42,2,75.2357,90.9039,0.6400,0.8700,0.0200,2.5500,3.0400,0.7300,2.3273
5n85,42,3,72.4991,90.3816,0.6000,0.8600,0.0200,2.6700,3.2600,0.7000,2.2767
5n85,42,4,73.2228,90.5599,0.6100,0.8600,0.0200,2.6600,3.2750,0.7000,2.1084
5n85,43,0,74.1624,90.8162,0.6200,0.8700,0.0200,2.6700,3.3750,0.7100,2.2374
5n85,43,1,75.0211,91.1652,0.6300,0.8700,0.0200,2.5900,3.1300,0.7200,1.9750
5n85,43,2,74.5619,90.9189,0.6100,0.8600,0.0200,2.7400,3.2450,0.7000,1.9683
5n85,43,3,74.1423,90.6371,0.6100,0.8700,0.0200,2.6300,3.2250,0.7100,2.3177
5n85,43,4,74.5469,90.9788,0.6200,0.8700,0.0200,2.4900,3.0400,0.7200,1.8505
5n85,44,0,74.1608,90.9439,0.6100,0.8700,0.0200,2.7000,3.2600,0.7100,1.9826
5n85,44,1,74.7598,91.2095,0.6200,0.8700,0.0200,2.7200,3.1900,0.7100,1.9813
5n85,44,2,73.3982,90.8358,0.6000,0.8700,0.0200,2.7400,3.3450,0.7000,1.9095
5n85,44,3,75.0897,91.0321,0.6300,0.8700,0.0200,2.5400,3.0650,0.7200,2.2299
5n85,44,4,77.2244,91.4887,0.6600,0.8700,0.0200,2.3200,2.8050,0.7500,2.1913
5njc,42,0,68.8273,94.9792,0.8300,0.9600,0.0300,2.6900,2.9550,0.8600,1.0270
5njc,42,1,67.4896,95.0275,0.8300,0.9600,0.0300,2.6800,3.0650,0.8600,1.1034
5njc,42,2,67.3083,94.9524,0.8100,0.9500,0.0300,2.7600,3.0800,0.8500,0.8139
5njc,42,3,69.9696,94.9668,0.8400,0.9500,0.0300,2.5900,2.8550,0.8700,1.0764
5njc,42,4,69.9431,94.9877,0.8400,0.9600,0.0300,2.5600,2.8300,0.8700,1.0855
5njc,43,0,67.9110,94.8938,0.8200,0.9500,0.0300,2.7100,2.9950,0.8500,1.0234
5njc,43,1,65.8408,94.8555,0.8200,0.9600,0.0300,2.8000,3.1650,0.8500,1.0775
5njc,43,2,68.1669,94.9808,0.8300,0.9500,0.0300,2.7400,3.0450,0.8600,1.1586
5njc,43,3,68.1346,94.8991,0.8200,0.9600,0.0300,2.7900,3.0850,0.8500,1.0175
5njc,43,4,67.8879,95.0036,0.8200,0.9600,0.0300,2.7900,3.0600,0.8500,1.0785
5njc,44,0,66.4185,94.9354,0.8100,0.9500,0.0300,2.7800,3.1950,0.8400,0.8670
5njc,44,1,71.4142,95.0191,0.8400,0.9500,0.0300,2.5100,2.7650,0.8700,1.0372
5njc,44,2,69.8756,94.8461,0.8300,0.9500,0.0300,2.6300,2.9800,0.8600,0.9912
5njc,44,3,71.5333,95.0219,0.8400,0.9500,0.0300,2.5100,2.7900,0.8700,1.1032
5njc,44,4,71.8367,95.0499,0.8500,0.9500,0.0300,2.5000,2.7500,0.8700,0.9655
5nqv,42,0,82.7933,93.8567,0.8800,0.9300,0.0300,1.0000,1.0900,0.9200,2.3204
5nqv,42,1,82.1704,94.0409,0.8700,0.9300,0.0300,1.0100,1.0950,0.9100,2.3829
5nqv,42,2,82.4689,93.8846,0.8700,0.9200,0.0300,1.0200,1.0950,0.9100,1.7519
5nqv,42,3,82.8095,94.1898,0.8900,0.9300,0.0300,0.9800,1.0200,0.9200,1.9447
5nqv,42,4,82.7793,94.1383,0.8900,0.9300,0.0300,0.9900,1.0600,0.9200,2.0109
5nqv,43,0,82.9911,94.1853,0.8900,0.9300,0.0300,0.9700,1.0300,0.9200,1.8686
5nqv,43,1,81.1327,94.2477,0.8700,0.9300,0.0200,0.9900,1.0550,0.9100,1.3208
5nqv,43,2,82.9882,94.0737,0.8700,0.9200,0.0300,1.0300,1.0950,0.9100,2.0610
5nqv,43,3,81.9448,94.1077,0.8900,0.9300,0.0200,0.9800,1.0700,0.9200,2.2168
5nqv,43,4,83.7099,94.2098,0.8900,0.9300,0.0300,1.0100,1.0650,0.9200,1.9435
5nqv,44,0,82.6263,94.2029,0.8900,0.9300,0.0300,0.9800,1.0400,0.9200,1.9139
5nqv,44,1,83.1173,93.7484,0.8800,0.9200,0.0300,1.0300,1.1050,0.9200,1.8361
5nqv,44,2,82.4168,93.9502,0.8800,0.9300,0.0300,0.9800,1.0350,0.9200,1.8315
5nqv,44,3,82.2025,94.0371,0.8700,0.9300,0.0300,1.0200,1.0700,0.9100,1.8628
5nqv,44,4,82.2130,93.8360,0.8800,0.9300,0.0300,0.9900,1.0450,0.9200,2.0322
5o9u,42,0,62.3889,92.9610,0.7200,0.9400,0.0200,4.2400,4.3700,0.7700,0.5998
5o9u,42,1,62.4398,92.9678,0.7200,0.9400,0.0200,4.2500,4.3050,0.7700,0.9003
5o9u,42,2,61.6672,93.5231,0.7200,0.9400,0.0200,4.3700,4.3950,0.7700,0.3264
5o9u,42,3,63.2479,93.1977,0.7400,0.9400,0.0200,4.1300,4.1400,0.7900,1.3478
5o9u,42,4,62.4105,93.4711,0.7200,0.9400,0.0200,4.1700,4.2250,0.7800,0.6305
5o9u,43,0,63.2514,92.6436,0.7400,0.9300,0.0200,3.7400,3.8050,0.7900,1.9201
5o9u,43,1,63.3816,93.5380,0.7400,0.9400,0.0200,4.0100,4.1150,0.7900,0.8212
5o9u,43,2,63.8193,92.8848,0.7400,0.9400,0.0200,3.8300,3.8800,0.7900,1.6825
5o9u,43,3,61.3681,93.0748,0.7100,0.9400,0.0200,4.3800,4.4650,0.7700,0.6651
5o9u,43,4,63.0102,93.6977,0.7300,0.9400,0.0200,3.9200,3.9800,0.7800,0.7805
