method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
nomsa_template,3plu,3plu,42,1,0.97,0.966,0.48,0.354
nomsa_template,3plu,3plu,44,0,0.961,0.931,0.466,0.32
nomsa_template,3plu,3plu,42,3,0.986,1.0,0.487,0.306
nomsa_template,3plu,3plu,43,4,0.986,1.0,0.34,0.305
nomsa_template,3plu,3plu,43,1,0.991,1.0,0.295,0.242
nomsa_template,3plu,3plu,44,1,0.978,0.966,0.362,0.267
nomsa_template,3pe4,3pe4,42,2,0.3,0.173,8.636,2.708
nomsa_template,3plu,3plu,44,3,0.957,0.931,0.522,0.366
nomsa_template,3pe4,3pe4,43,1,0.202,0.077,11.024,3.496
nomsa_template,3r42,3r42,42,4,0.422,0.406,6.906,2.547
nomsa_template,3r42,3r42,43,4,0.591,0.5,4.148,1.608
nomsa_template,3pe4,3pe4,44,0,0.284,0.154,8.882,2.812
nomsa_template,3pe4,3pe4,43,0,0.185,0.058,11.566,3.597
nomsa_template,3pe4,3pe4,44,3,0.348,0.25,7.915,2.535
nomsa_template,3r42,3r42,42,1,0.605,0.5,3.964,1.522
nomsa_template,3r42,3r42,42,0,0.044,0.0,24.903,8.709
nomsa_template,3pe4,3pe4,42,4,0.336,0.135,7.257,2.319
nomsa_template,3pe4,3pe4,44,2,0.386,0.288,7.304,2.328
nomsa_template,3pe4,3pe4,43,2,0.195,0.058,11.135,3.44
nomsa_template,3r42,3r42,43,2,0.276,0.25,9.858,3.554
nomsa_template,3r42,3r42,42,2,0.392,0.375,7.28,2.783
nomsa_template,3pe4,3pe4,43,4,0.23,0.115,10.329,3.294
nomsa_template,3pe4,3pe4,42,0,0.295,0.192,8.92,2.861
nomsa_template,3pe4,3pe4,42,3,0.397,0.231,6.569,2.112
nomsa_template,3r42,3r42,43,1,0.6,0.5,4.161,1.518
nomsa_template,3r42,3r42,42,3,0.347,0.375,8.606,3.272
nomsa_template,3pe4,3pe4,43,3,0.124,0.115,17.611,5.62
nomsa_template,3pe4,3pe4,44,1,0.194,0.038,10.895,3.383
nomsa_template,3r42,3r42,43,3,0.576,0.438,4.115,1.561
nomsa_template,3r42,3r42,44,3,0.58,0.438,4.122,1.52
nomsa_template,3r42,3r42,44,0,0.045,0.0,24.636,8.612
nomsa_template,3r42,3r42,43,0,0.622,0.562,4.053,1.533
nomsa_template,3r42,3r42,44,4,0.166,0.094,12.417,4.945
nomsa_template,3s9c,3s9c,43,4,0.811,0.756,2.453,0.859
nomsa_template,3r42,3r42,44,1,0.619,0.562,4.033,1.563
nomsa_template,3r42,3r42,44,2,0.598,0.5,3.944,1.588
nomsa_template,3pe4,3pe4,44,4,0.207,0.077,10.866,3.377
nomsa_template,3s9c,3s9c,42,3,0.808,0.756,2.294,0.897
nomsa_template,3s9c,3s9c,43,3,0.792,0.778,2.315,1.059
nomsa_template,3s9c,3s9c,42,2,0.626,0.711,5.563,1.607
nomsa_template,3s9c,3s9c,43,0,0.581,0.733,6.579,1.895
nomsa_template,3shb,3shb,42,2,0.718,0.968,4.535,1.808
nomsa_template,3s9c,3s9c,42,1,0.919,0.911,1.325,0.582
nomsa_template,3s9c,3s9c,43,1,0.568,0.756,6.874,2.07
nomsa_template,3shb,3shb,43,3,0.677,0.935,5.42,1.896
nomsa_template,3shb,3shb,42,0,0.743,0.968,4.226,1.623
nomsa_template,3shb,3shb,42,3,0.751,0.968,4.321,1.528
nomsa_template,3s9c,3s9c,43,2,0.784,0.711,2.29,0.963
nomsa_template,3s9c,3s9c,44,1,0.847,0.778,1.73,0.74
nomsa_template,3s9c,3s9c,44,4,0.573,0.756,6.833,2.012
nomsa_template,3shb,3shb,42,4,0.721,0.968,4.788,1.706
nomsa_template,3shb,3shb,43,4,0.741,0.968,4.322,1.623
nomsa_template,3s9c,3s9c,44,2,0.597,0.778,6.246,1.985
nomsa_template,3shb,3shb,42,1,0.782,0.968,3.761,1.375
nomsa_template,3s9c,3s9c,44,0,0.58,0.756,6.71,1.962
nomsa_template,3s9c,3s9c,44,3,0.557,0.711,6.671,2.08
nomsa_template,3shb,3shb,43,2,0.795,0.968,3.458,1.335
nomsa_template,3shb,3shb,43,0,0.733,0.968,4.676,1.618
nomsa_template,3s9c,3s9c,42,4,0.652,0.733,4.966,1.572
nomsa_template,3shb,3shb,44,1,0.723,0.968,4.788,1.681
nomsa_template,3shb,3shb,44,0,0.82,0.935,3.059,1.128
nomsa_template,3shb,3shb,44,2,0.73,0.968,4.77,1.622
nomsa_template,3s9c,3s9c,42,0,0.827,0.756,2.089,0.792
nomsa_template,3shb,3shb,44,4,0.789,0.968,3.737,1.323
nomsa_template,3shb,3shb,43,1,0.91,0.968,1.69,0.751
nomsa_template,3shb,3shb,44,3,0.917,0.968,0.908,0.763
nomsa_template,3tiw,3tiw,42,0,0.861,0.95,2.934,0.887
nomsa_template,3tiw,3tiw,42,1,0.856,0.95,2.992,0.919
nomsa_template,3tiw,3tiw,43,0,0.864,0.925,2.918,0.817
nomsa_template,3tiw,3tiw,44,0,0.928,0.95,1.328,0.612
nomsa_template,3tiw,3tiw,42,2,0.871,0.975,2.868,0.886
nomsa_template,3tiw,3tiw,43,4,0.867,0.925,2.718,0.825
nomsa_template,3tiw,3tiw,42,3,0.944,0.925,0.808,0.451
nomsa_template,3tiw,3tiw,42,4,0.87,1.0,3.119,0.913
nomsa_template,3tiw,3tiw,43,3,0.865,0.925,2.874,0.813
nomsa_template,3tiw,3tiw,43,2,0.861,0.95,2.859,0.899
nomsa_template,3tiw,3tiw,43,1,0.952,0.95,1.218,0.426
nomsa_template,3v2o,3v2o,42,3,0.274,0.15,8.922,3.03
nomsa_template,3v2o,3v2o,42,2,0.275,0.15,8.903,3.016
nomsa_template,3v2o,3v2o,42,0,0.137,0.2,18.976,6.924
nomsa_template,3tiw,3tiw,44,2,0.87,0.95,2.76,0.851
nomsa_template,3wgx,3wgx,43,0,0.831,0.794,2.014,0.86
nomsa_template,3wgx,3wgx,42,0,0.761,0.794,3.004,1.225
nomsa_template,3tiw,3tiw,44,4,0.938,0.975,1.757,0.556
nomsa_template,3v2o,3v2o,44,2,0.296,0.175,8.513,2.883
nomsa_template,3v2o,3v2o,44,1,0.288,0.175,8.762,2.967
nomsa_template,3v2o,3v2o,43,0,0.271,0.125,8.738,2.986
nomsa_template,3tiw,3tiw,44,1,0.871,0.975,2.882,0.889
nomsa_template,3wgx,3wgx,42,4,0.804,0.794,2.371,1.006
nomsa_template,3wgx,3wgx,42,1,0.825,0.765,2.037,0.832
nomsa_template,3v2o,3v2o,43,4,0.129,0.175,18.986,6.92
nomsa_template,3v2o,3v2o,42,1,0.29,0.175,8.706,2.943
nomsa_template,3wgx,3wgx,43,3,0.761,0.765,2.908,1.17
nomsa_template,3tiw,3tiw,44,3,0.874,0.95,2.783,0.824
nomsa_template,3v2o,3v2o,44,0,0.119,0.15,19.292,7.047
nomsa_template,3wgx,3wgx,43,1,0.696,0.706,3.573,1.402
nomsa_template,3v2o,3v2o,44,3,0.122,0.15,18.715,6.854
nomsa_template,3v2o,3v2o,42,4,0.298,0.175,8.457,2.86
nomsa_template,3v2o,3v2o,43,3,0.293,0.175,8.61,2.909
nomsa_template,3v2o,3v2o,43,1,0.303,0.2,8.565,2.898
nomsa_template,3v2o,3v2o,43,2,0.129,0.175,18.917,6.925
nomsa_template,3wgx,3wgx,42,2,0.87,0.824,1.551,0.705
nomsa_template,3wgx,3wgx,44,2,0.732,0.765,3.312,1.319
nomsa_template,3wgx,3wgx,42,3,0.783,0.765,2.618,1.048
nomsa_template,3wgx,3wgx,44,1,0.791,0.765,2.464,1.012
nomsa_template,3wgx,3wgx,43,2,0.87,0.853,1.697,0.763
nomsa_template,3v2o,3v2o,44,4,0.276,0.125,8.562,2.932
nomsa_template,3wgx,3wgx,43,4,0.72,0.765,3.513,1.378
nomsa_template,3wgx,3wgx,44,0,0.838,0.794,1.933,0.825
nomsa_template,3zrj,3zrj,42,0,0.739,0.839,3.074,1.52
nomsa_template,3wgx,3wgx,44,3,0.714,0.765,3.615,1.409
nomsa_template,3wgx,3wgx,44,4,0.938,0.882,0.643,0.385
nomsa_template,3zrj,3zrj,42,2,0.701,0.839,3.605,1.773
nomsa_template,3zrj,3zrj,43,1,0.769,0.839,2.559,1.356
nomsa_template,3zrj,3zrj,43,4,0.777,0.839,2.483,1.299
nomsa_template,3zrj,3zrj,44,0,0.7,0.839,3.63,1.782
nomsa_template,3zrj,3zrj,43,2,0.775,0.903,2.819,1.435
nomsa_template,3zrj,3zrj,43,0,0.792,0.871,2.485,1.268
nomsa_template,3zrj,3zrj,42,1,0.759,0.839,2.813,1.39
nomsa_template,3zrj,3zrj,42,3,0.78,0.839,2.53,1.271
nomsa_template,3zrj,3zrj,42,4,0.77,0.839,2.662,1.33
nomsa_template,3zrj,3zrj,44,1,0.753,0.839,2.811,1.444
nomsa_template,3zrj,3zrj,44,3,0.792,0.839,2.234,1.217
nomsa_template,4a2a,4a2a,42,1,0.034,0.0,28.004,11.562
nomsa_template,3zrj,3zrj,44,4,0.769,0.839,2.542,1.36
nomsa_template,3zrj,3zrj,44,2,0.761,0.871,2.902,1.448
nomsa_template,3zrj,3zrj,43,3,0.772,0.903,2.722,1.487
nomsa_template,4bt9,4bt9,42,2,0.67,0.931,16.794,0.569
nomsa_template,4a2a,4a2a,43,1,0.032,0.0,28.694,12.018
nomsa_template,4a2a,4a2a,42,3,0.032,0.0,28.853,11.983
nomsa_template,4bt9,4bt9,42,1,0.653,0.931,18.36,0.629
nomsa_template,4a2a,4a2a,43,0,0.031,0.0,29.132,12.131
nomsa_template,4bt9,4bt9,42,3,0.644,0.931,21.895,0.577
nomsa_template,4bt9,4bt9,42,4,0.64,0.931,20.811,0.641
nomsa_template,4bt9,4bt9,43,3,0.658,0.931,19.226,0.555
nomsa_template,4a2a,4a2a,44,0,0.032,0.0,28.983,12.03
nomsa_template,4a2a,4a2a,43,3,0.011,0.0,51.981,19.191
nomsa_template,4a2a,4a2a,44,4,0.031,0.0,29.165,12.024
nomsa_template,4bt9,4bt9,43,4,0.637,0.931,20.883,0.662
nomsa_template,4bt9,4bt9,43,2,0.66,0.931,18.763,0.556
nomsa_template,4a2a,4a2a,42,0,0.033,0.0,28.276,11.665
nomsa_template,4bt9,4bt9,43,1,0.644,0.931,21.449,0.593
nomsa_template,4bt9,4bt9,43,0,0.652,0.931,19.785,0.58
nomsa_template,4a2a,4a2a,42,4,0.032,0.0,28.787,11.996
nomsa_template,4a2a,4a2a,43,4,0.01,0.0,54.181,19.821
nomsa_template,4bt9,4bt9,42,0,0.662,0.931,18.019,0.575
nomsa_template,4a2a,4a2a,44,1,0.031,0.0,28.959,12.105
nomsa_template,4a2a,4a2a,44,3,0.033,0.0,28.448,11.649
nomsa_template,4a2a,4a2a,42,2,0.032,0.0,28.946,12.06
nomsa_template,4a2a,4a2a,43,2,0.033,0.0,28.469,11.679
nomsa_template,4bt9,4bt9,44,2,0.638,0.931,21.255,0.639
nomsa_template,4bt9,4bt9,44,0,0.645,0.931,21.234,0.591
nomsa_template,4a2a,4a2a,44,2,0.033,0.0,28.521,11.73
nomsa_template,4c5a,4c5a,42,2,0.018,0.0,40.804,12.94
nomsa_template,4bt9,4bt9,44,1,0.741,0.931,9.629,0.618
nomsa_template,4c5a,4c5a,42,4,0.015,0.0,46.162,14.329
nomsa_template,4bt9,4bt9,44,3,0.661,0.931,18.799,0.546
nomsa_template,4bt9,4bt9,44,4,0.644,0.931,21.675,0.582
nomsa_template,4c5a,4c5a,42,1,0.017,0.0,43.011,13.186
nomsa_template,4c5a,4c5a,42,0,0.027,0.0,32.461,11.175
nomsa_template,4c5a,4c5a,42,3,0.021,0.0,38.245,12.209
nomsa_template,4dg3,4dg3,43,2,0.912,0.913,1.121,0.652
nomsa_template,4c5a,4c5a,43,3,0.012,0.0,49.68,15.699
nomsa_template,4c5a,4c5a,44,2,0.017,0.0,42.421,13.34
nomsa_template,4c5a,4c5a,43,0,0.018,0.0,41.499,13.177
nomsa_template,4c5a,4c5a,44,0,0.025,0.0,34.882,10.948
nomsa_template,4c5a,4c5a,44,4,0.017,0.0,42.423,13.398
nomsa_template,4ep2,4ep2,43,1,0.858,0.73,1.648,0.556
nomsa_template,4dg3,4dg3,42,3,0.922,0.913,1.05,0.589
nomsa_template,4dg3,4dg3,43,4,0.915,0.913,1.115,0.636
nomsa_template,4c5a,4c5a,43,4,0.017,0.0,43.096,13.342
nomsa_template,4ep2,4ep2,44,1,0.206,0.162,12.832,3.567
nomsa_template,4c5a,4c5a,43,1,0.017,0.0,42.243,13.02
nomsa_template,4c5a,4c5a,44,1,0.019,0.0,40.74,12.619
nomsa_template,4dg3,4dg3,42,1,0.9,0.899,1.251,0.696
nomsa_template,4c5a,4c5a,44,3,0.015,0.0,44.954,14.067
nomsa_template,4ep2,4ep2,42,1,0.206,0.162,12.796,3.558
nomsa_template,4ep2,4ep2,44,4,0.206,0.162,12.797,3.557
nomsa_template,4ep2,4ep2,42,3,0.206,0.162,12.837,3.572
nomsa_template,4c5a,4c5a,43,2,0.026,0.0,33.873,11.024
nomsa_template,4dg3,4dg3,42,2,0.893,0.899,1.24,0.744
nomsa_template,4dg3,4dg3,44,2,0.902,0.884,1.061,0.66
nomsa_template,4ep2,4ep2,42,0,0.206,0.162,12.814,3.555
nomsa_template,4dg3,4dg3,42,0,0.902,0.884,1.092,0.66
nomsa_template,4dg3,4dg3,44,1,0.907,0.899,1.153,0.655
nomsa_template,4ep2,4ep2,42,2,0.207,0.162,12.784,3.554
nomsa_template,4ep2,4ep2,44,0,0.205,0.162,12.877,3.58
nomsa_template,4ep2,4ep2,43,2,0.942,0.905,0.847,0.406
nomsa_template,4ep2,4ep2,43,0,0.204,0.162,12.954,3.594
nomsa_template,4ep2,4ep2,42,4,0.207,0.162,12.781,3.554
nomsa_template,4dg3,4dg3,43,1,0.914,0.899,1.009,0.609
nomsa_template,4dg3,4dg3,43,0,0.915,0.928,1.145,0.664
nomsa_template,4dg3,4dg3,44,0,0.912,0.913,1.152,0.651
nomsa_template,4dg3,4dg3,44,3,0.904,0.884,1.133,0.639
nomsa_template,4ep2,4ep2,43,3,0.944,0.919,0.986,0.425
nomsa_template,4dg3,4dg3,43,3,0.912,0.884,1.059,0.584
nomsa_template,4dg3,4dg3,44,4,0.896,0.87,1.193,0.658
nomsa_template,4dg3,4dg3,42,4,0.923,0.957,1.145,0.682
nomsa_template,4ep2,4ep2,44,3,0.206,0.162,12.844,3.565
nomsa_template,4ep2,4ep2,43,4,0.951,0.932,0.865,0.407
nomsa_template,4ep2,4ep2,44,2,0.947,0.892,0.802,0.313
nomsa_template,4fii,4fii,42,0,0.963,0.974,0.923,0.424
nomsa_template,4fii,4fii,42,1,0.94,0.947,0.922,0.546
nomsa_template,4fii,4fii,43,1,0.886,0.789,0.929,0.553
nomsa_template,4fii,4fii,44,4,0.887,0.816,1.374,0.574
nomsa_template,4fii,4fii,42,2,0.963,0.947,0.717,0.345
nomsa_template,4fii,4fii,44,3,0.956,0.947,1.052,0.397
nomsa_template,4fii,4fii,43,0,0.948,0.947,1.012,0.471
nomsa_template,4fii,4fii,42,3,0.931,0.947,1.072,0.604
nomsa_template,4fii,4fii,43,2,0.929,0.921,1.026,0.556
nomsa_template,4fii,4fii,44,0,0.946,0.947,0.717,0.508
nomsa_template,4fii,4fii,43,3,0.937,0.947,0.922,0.569
nomsa_template,4fii,4fii,42,4,0.94,0.921,1.229,0.444
nomsa_template,4fii,4fii,43,4,0.937,0.947,0.945,0.566
nomsa_template,4fii,4fii,44,1,0.937,0.947,0.855,0.567
nomsa_template,4hdq,4hdq,42,1,0.808,0.767,2.995,0.826
nomsa_template,4hdq,4hdq,42,0,0.76,0.733,3.64,0.977
nomsa_template,4gq6,4gq6,42,3,0.924,0.875,1.29,0.44
nomsa_template,4gq6,4gq6,42,2,0.866,0.786,1.859,0.607
nomsa_template,4gq6,4gq6,42,1,0.937,0.946,1.49,0.519
nomsa_template,4hdq,4hdq,42,4,0.834,0.833,2.989,0.798
nomsa_template,4hdq,4hdq,43,0,0.779,0.7,3.097,0.855
nomsa_template,4fii,4fii,44,2,0.945,0.921,0.942,0.424
nomsa_template,4hdq,4hdq,42,3,0.767,0.8,3.811,1.054
nomsa_template,4gq6,4gq6,42,0,0.906,0.875,1.632,0.557
nomsa_template,4gq6,4gq6,43,1,0.919,0.893,1.516,0.515
nomsa_template,4gq6,4gq6,43,0,0.908,0.857,1.476,0.509
nomsa_template,4gq6,4gq6,44,2,0.894,0.821,1.546,0.522
nomsa_template,4gq6,4gq6,43,4,0.899,0.839,1.566,0.525
nomsa_template,4hdq,4hdq,43,4,0.81,0.8,3.112,0.87
nomsa_template,4gq6,4gq6,42,4,0.918,0.893,1.508,0.526
nomsa_template,4hdq,4hdq,42,2,0.817,0.8,3.024,0.839
nomsa_template,4gq6,4gq6,44,4,0.892,0.821,1.584,0.529
nomsa_template,4gq6,4gq6,44,1,0.904,0.857,1.582,0.534
nomsa_template,4gq6,4gq6,43,2,0.912,0.875,1.568,0.52
nomsa_template,4gq6,4gq6,44,0,0.9,0.839,1.54,0.52
nomsa_template,4hdq,4hdq,44,0,0.818,0.8,3.062,0.822
nomsa_template,4gq6,4gq6,44,3,0.944,0.946,1.356,0.474
nomsa_template,4hdq,4hdq,43,1,0.78,0.833,3.844,1.04
nomsa_template,4hdq,4hdq,44,4,0.785,0.8,3.557,0.975
nomsa_template,4hdq,4hdq,43,2,0.818,0.767,2.779,0.787
nomsa_template,4hdq,4hdq,43,3,0.819,0.8,1.364,1.025
nomsa_template,4hdq,4hdq,44,1,0.815,0.8,2.999,0.855
nomsa_template,4gq6,4gq6,43,3,0.892,0.839,1.693,0.567
nomsa_template,4iga,4iga,42,1,0.114,0.056,14.64,7.961
nomsa_template,4hdq,4hdq,44,2,0.819,0.8,2.999,0.826
nomsa_template,4iga,4iga,44,2,0.126,0.083,14.448,7.757
nomsa_template,4iga,4iga,42,0,0.202,0.167,11.016,5.703
nomsa_template,4iga,4iga,43,0,0.138,0.111,14.165,7.401
nomsa_template,4iga,4iga,43,2,0.14,0.111,13.954,7.475
nomsa_template,4iga,4iga,42,2,0.134,0.111,14.443,7.886
nomsa_template,4iga,4iga,43,3,0.158,0.139,13.275,7.011
nomsa_template,4iga,4iga,42,4,0.102,0.028,14.938,8.1
nomsa_template,4iga,4iga,44,1,0.124,0.083,14.63,7.796
nomsa_template,4hdq,4hdq,44,3,0.793,0.8,3.397,0.94
nomsa_template,4j2c,4j2c,43,0,0.918,0.943,0.964,0.697
nomsa_template,4iga,4iga,43,1,0.132,0.111,14.69,7.939
nomsa_template,4j2c,4j2c,42,3,0.939,1.0,0.658,0.694
nomsa_template,4iga,4iga,44,0,0.135,0.111,14.41,7.751
nomsa_template,4j2c,4j2c,42,4,0.867,0.886,0.64,0.935
nomsa_template,4iga,4iga,43,4,0.135,0.111,14.406,7.78
nomsa_template,4hom,4hom,42,3,0.396,0.354,8.289,2.179
nomsa_template,4iga,4iga,44,3,0.121,0.083,14.897,7.915
nomsa_template,4j2c,4j2c,42,0,0.929,0.943,0.615,0.628
nomsa_template,4iga,4iga,44,4,0.122,0.083,14.76,7.903
nomsa_template,4j2c,4j2c,42,2,0.937,0.943,0.557,0.577
nomsa_template,4iga,4iga,42,3,0.136,0.111,14.375,7.704
nomsa_template,4j2c,4j2c,42,1,0.926,0.943,0.987,0.633
nomsa_template,4hom,4hom,42,1,0.147,0.037,14.221,3.68
nomsa_template,4j2c,4j2c,43,1,0.903,0.943,0.687,0.817
nomsa_template,4hom,4hom,43,2,0.364,0.354,9.194,2.429
nomsa_template,4hom,4hom,42,2,0.315,0.329,10.597,2.794
nomsa_template,4hom,4hom,42,0,0.373,0.341,8.826,2.311
nomsa_template,4j2c,4j2c,43,2,0.913,0.943,0.631,0.746
nomsa_template,4j2c,4j2c,43,3,0.894,0.886,0.662,0.746
nomsa_template,4j2c,4j2c,44,2,0.927,0.971,0.702,0.711
nomsa_template,4j2c,4j2c,44,3,0.908,0.943,1.071,0.755
nomsa_template,4j2c,4j2c,44,0,0.929,0.971,0.703,0.698
nomsa_template,4j2c,4j2c,43,4,0.914,0.971,0.91,0.792
nomsa_template,4j2c,4j2c,44,1,0.942,0.943,0.798,0.52
nomsa_template,4j2c,4j2c,44,4,0.811,0.943,0.95,1.493
nomsa_template,4hom,4hom,42,4,0.409,0.366,8.014,2.123
nomsa_template,4hom,4hom,43,4,0.304,0.329,11.068,2.902
nomsa_template,4hom,4hom,43,0,0.424,0.39,7.847,2.082
nomsa_template,4hom,4hom,44,0,0.369,0.329,8.805,2.316
nomsa_template,4hom,4hom,43,1,0.36,0.341,9.182,2.417
nomsa_template,4j8b,4j8b,42,3,0.017,0.0,44.065,12.482
nomsa_template,4j8b,4j8b,43,2,0.019,0.0,41.53,11.912
nomsa_template,4hom,4hom,44,2,0.348,0.329,9.467,2.483
nomsa_template,4j8b,4j8b,43,1,0.081,0.031,20.406,5.695
nomsa_template,4j8b,4j8b,42,2,0.014,0.0,48.276,13.875
nomsa_template,4j8b,4j8b,43,4,0.022,0.0,38.124,10.877
nomsa_template,4j8b,4j8b,42,1,0.019,0.0,41.024,11.66
nomsa_template,4j8b,4j8b,42,4,0.016,0.0,44.555,12.699
nomsa_template,4j8b,4j8b,44,3,0.016,0.0,45.279,12.936
nomsa_template,4j8b,4j8b,42,0,0.019,0.0,41.541,11.962
nomsa_template,4leb,4leb,42,2,0.826,1.0,3.377,1.19
nomsa_template,4hom,4hom,44,4,0.291,0.305,11.229,2.959
nomsa_template,4j8b,4j8b,43,0,0.02,0.0,39.737,11.348
nomsa_template,4leb,4leb,42,0,0.823,1.0,3.411,1.202
nomsa_template,4j8b,4j8b,44,2,0.021,0.0,39.453,11.329
nomsa_template,4j8b,4j8b,44,1,0.011,0.0,54.999,15.813
nomsa_template,4leb,4leb,42,3,0.827,1.0,3.265,1.204
nomsa_template,4leb,4leb,43,1,0.825,1.0,3.38,1.197
nomsa_template,4hom,4hom,44,3,0.373,0.354,8.903,2.353
nomsa_template,4lk9,4lk9,42,3,0.835,0.796,1.097,0.923
nomsa_template,4leb,4leb,42,1,0.822,1.0,3.425,1.212
nomsa_template,4j8b,4j8b,43,3,0.018,0.0,42.32,12.097
nomsa_template,4j8b,4j8b,44,0,0.016,0.0,45.284,13.0
nomsa_template,4hom,4hom,43,3,0.391,0.341,8.268,2.199
nomsa_template,4j8b,4j8b,44,4,0.013,0.0,49.967,14.304
nomsa_template,4hom,4hom,44,1,0.44,0.341,7.114,1.877
nomsa_template,4lk9,4lk9,43,3,0.827,0.755,0.77,0.902
nomsa_template,4lk9,4lk9,44,2,0.809,0.776,1.173,1.054
nomsa_template,4lk9,4lk9,43,1,0.834,0.816,1.518,0.942
nomsa_template,4lzf,4lzf,42,2,0.494,0.636,6.602,2.799
nomsa_template,4lk9,4lk9,42,2,0.827,0.816,1.113,1.023
nomsa_template,4lk9,4lk9,44,1,0.776,0.776,2.01,1.212
nomsa_template,4leb,4leb,43,3,0.825,1.0,3.374,1.194
nomsa_template,4leb,4leb,42,4,0.821,1.0,3.479,1.211
nomsa_template,4leb,4leb,43,2,0.821,1.0,3.411,1.223
nomsa_template,4leb,4leb,44,3,0.825,1.0,3.353,1.197
nomsa_template,4leb,4leb,44,0,0.818,0.971,3.332,1.181
nomsa_template,4lk9,4lk9,42,0,0.789,0.796,2.057,1.162
nomsa_template,4leb,4leb,43,4,0.824,1.0,3.409,1.198
nomsa_template,4leb,4leb,44,2,0.831,1.0,3.199,1.182
nomsa_template,4lk9,4lk9,42,1,0.828,0.776,1.014,0.932
nomsa_template,4leb,4leb,43,0,0.827,1.0,3.242,1.206
nomsa_template,4leb,4leb,44,1,0.818,0.971,3.304,1.187
nomsa_template,4lk9,4lk9,42,4,0.781,0.796,1.819,1.246
nomsa_template,4lk9,4lk9,44,0,0.796,0.755,1.46,1.071
nomsa_template,4lk9,4lk9,43,4,0.804,0.816,1.931,1.114
nomsa_template,4lzf,4lzf,43,4,0.502,0.606,6.205,2.624
nomsa_template,4leb,4leb,44,4,0.823,1.0,3.391,1.207
nomsa_template,4lk9,4lk9,43,0,0.853,0.776,0.464,0.779
nomsa_template,4lzf,4lzf,43,2,0.529,0.636,5.705,2.521
nomsa_template,4lk9,4lk9,44,3,0.811,0.776,0.955,1.055
nomsa_template,4lk9,4lk9,44,4,0.829,0.776,0.866,0.933
nomsa_template,4lzf,4lzf,44,1,0.857,0.818,2.331,0.696
nomsa_template,4lk9,4lk9,43,2,0.823,0.755,0.79,0.932
nomsa_template,4lzf,4lzf,42,3,0.149,0.182,16.218,6.592
nomsa_template,4m5s,4m5s,43,1,0.911,0.951,1.817,0.688
nomsa_template,4m5s,4m5s,44,0,0.895,0.902,1.853,0.684
nomsa_template,4lzf,4lzf,42,4,0.85,0.848,2.99,0.719
nomsa_template,4lzf,4lzf,42,1,0.829,0.939,2.285,1.19
nomsa_template,4m5s,4m5s,44,3,0.899,0.927,1.927,0.706
nomsa_template,4lzf,4lzf,43,0,0.312,0.424,10.256,4.413
nomsa_template,4m5s,4m5s,42,4,0.909,0.951,2.025,0.683
nomsa_template,4lzf,4lzf,42,0,0.903,0.879,1.882,0.558
nomsa_template,4lzf,4lzf,44,2,0.775,0.909,3.923,1.25
nomsa_template,4m5s,4m5s,42,2,0.936,0.976,1.724,0.576
nomsa_template,4lzf,4lzf,43,3,0.61,0.848,5.481,2.441
nomsa_template,4lzf,4lzf,43,1,0.792,0.939,2.949,1.375
nomsa_template,4m5s,4m5s,44,2,0.919,0.927,1.512,0.605
nomsa_template,4m5s,4m5s,43,2,0.897,0.927,1.924,0.72
nomsa_template,4m5s,4m5s,43,3,0.911,0.902,1.498,0.606
nomsa_template,4m5s,4m5s,43,0,0.897,0.951,1.925,0.776
nomsa_template,4m5s,4m5s,42,0,0.899,0.951,1.895,0.765
nomsa_template,4m5s,4m5s,42,3,0.906,0.951,1.887,0.715
nomsa_template,4lzf,4lzf,44,3,0.781,0.939,4.356,1.196
nomsa_template,4m5s,4m5s,43,4,0.916,0.927,1.644,0.611
nomsa_template,4lzf,4lzf,44,0,0.482,0.636,6.85,2.956
nomsa_template,4lzf,4lzf,44,4,0.888,0.848,1.54,0.635
nomsa_template,4m5s,4m5s,42,1,0.921,0.927,1.661,0.572
nomsa_template,4m5s,4m5s,44,1,0.9,0.902,1.736,0.664
nomsa_template,4m91,4m91,44,3,0.779,0.808,3.004,1.125
nomsa_template,4m5s,4m5s,44,4,0.882,0.927,2.083,0.806
nomsa_template,4m91,4m91,42,0,0.761,0.808,3.215,1.224
nomsa_template,4m91,4m91,42,3,0.766,0.808,3.158,1.195
nomsa_template,4m91,4m91,43,3,0.769,0.808,3.115,1.178
nomsa_template,4m91,4m91,42,2,0.767,0.769,3.012,1.114
nomsa_template,4m91,4m91,43,0,0.792,0.808,2.771,1.063
nomsa_template,4m91,4m91,43,2,0.773,0.769,2.921,1.09
nomsa_template,4m91,4m91,44,4,0.752,0.769,3.162,1.203
nomsa_template,4m91,4m91,42,1,0.789,0.808,2.89,1.072
nomsa_template,4mvi,4mvi,43,1,0.425,0.41,5.424,3.508
nomsa_template,4mvi,4mvi,42,2,0.503,0.426,3.838,2.59
nomsa_template,4m91,4m91,42,4,0.753,0.769,3.128,1.204
nomsa_template,4mvi,4mvi,42,1,0.442,0.443,5.259,3.433
nomsa_template,4m91,4m91,44,2,0.742,0.769,3.335,1.254
nomsa_template,4m91,4m91,43,1,0.75,0.769,3.16,1.221
nomsa_template,4m91,4m91,43,4,0.767,0.769,2.977,1.126
nomsa_template,4mvi,4mvi,43,0,0.466,0.41,4.479,2.955
