complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
5e33,42,1,78.6107,95.2822,0.9400,0.9600,0.0300,1.4300,1.5650,0.9500,1.7324
5e33,42,2,78.5383,95.1603,0.9300,0.9600,0.0300,1.5800,1.7250,0.9400,2.0230
5e33,42,3,78.2940,95.2211,0.9400,0.9600,0.0300,1.4400,1.5800,0.9500,2.0365
5e33,42,4,79.8243,95.2888,0.9400,0.9600,0.0300,1.4700,1.6150,0.9500,1.2334
5e33,43,0,79.0640,95.3322,0.9400,0.9600,0.0300,1.4400,1.5950,0.9500,1.6188
5e33,43,1,78.5632,95.2775,0.9400,0.9600,0.0300,1.5000,1.6200,0.9400,1.1983
5e33,43,2,79.6305,95.3062,0.9400,0.9600,0.0300,1.4400,1.5600,0.9500,1.7444
5e33,43,3,76.2503,95.1865,0.9300,0.9600,0.0300,1.5500,1.6800,0.9400,2.1441
5e33,43,4,78.3725,95.1507,0.9400,0.9600,0.0300,1.5200,1.6550,0.9400,1.7741
5e33,44,0,80.3080,95.3284,0.9400,0.9600,0.0300,1.4100,1.5250,0.9500,1.4958
5e33,44,1,78.9650,95.2737,0.9400,0.9600,0.0300,1.4800,1.6150,0.9500,1.6573
5e33,44,2,78.6362,95.1981,0.9400,0.9600,0.0300,1.4000,1.5600,0.9500,2.2551
5e33,44,3,80.2673,95.2828,0.9500,0.9600,0.0300,1.3900,1.5200,0.9500,1.8632
5e33,44,4,79.8190,95.2692,0.9400,0.9600,0.0300,1.4300,1.5700,0.9500,1.3062
5efi,42,0,35.0631,87.4633,0.3100,0.8300,0.0100,11.0400,11.6850,0.4400,14.0539
5efi,42,1,37.9736,87.8354,0.4500,0.8400,0.0100,8.4200,9.1150,0.5500,19.3123
5efi,42,2,34.2266,86.8168,0.2800,0.8100,0.0100,14.4400,14.8750,0.4100,31.3179
5efi,42,3,39.2267,87.5549,0.4100,0.8300,0.0100,9.2600,9.4700,0.5200,15.2167
5efi,42,4,35.6635,86.8828,0.3300,0.8100,0.0100,13.7000,13.7100,0.4500,31.1289
5efi,43,0,35.7480,87.4431,0.3400,0.8300,0.0100,10.6200,10.8850,0.4700,16.1104
5efi,43,1,44.7093,88.9246,0.5000,0.8500,0.0100,7.0700,7.2500,0.6000,15.0012
5efi,43,2,29.2172,86.8474,0.2300,0.8200,0.0100,13.4700,13.4750,0.3800,13.9542
5efi,43,3,32.9774,86.7331,0.2800,0.8100,0.0100,12.9900,13.1150,0.4100,31.3902
5efi,43,4,41.6858,88.0805,0.4300,0.8400,0.0100,8.7200,8.9600,0.5400,16.2278
5efi,44,0,34.2368,87.1220,0.3000,0.8000,0.0100,12.7700,12.7800,0.4200,30.9487
5efi,44,1,33.2386,86.7835,0.2800,0.8200,0.0100,12.7900,13.5650,0.4200,8.6944
5efi,44,2,40.4530,87.5557,0.4500,0.7900,0.0100,8.4800,9.2550,0.5500,21.8753
5efi,44,3,42.0547,86.7105,0.6000,0.8500,0.0200,6.0600,6.0600,0.6800,4.8324
5efi,44,4,36.0672,87.4133,0.3400,0.8200,0.0100,10.2200,10.8800,0.4700,15.2003
5ei3,42,0,90.6433,93.2815,0.9500,0.9300,0.0400,0.8200,0.8350,1.0000,0.8684
5ei3,42,1,90.5559,92.9818,0.9500,0.9300,0.0400,0.8300,0.8500,1.0000,0.7298
5ei3,42,2,91.0358,93.2208,0.9500,0.9300,0.0400,0.8300,0.8450,0.9900,0.6615
5ei3,42,3,90.9012,93.3329,0.9500,0.9300,0.0400,0.8200,0.8350,0.9900,0.6813
5ei3,42,4,90.4114,92.7811,0.9500,0.9300,0.0400,0.8300,0.8450,0.9900,0.8086
5ei3,43,0,90.7714,93.3078,0.9500,0.9300,0.0400,0.8200,0.8400,1.0000,0.5510
5ei3,43,1,90.7820,93.2605,0.9500,0.9300,0.0400,0.8200,0.8350,0.9900,0.8465
5ei3,43,2,90.6479,93.3171,0.9500,0.9300,0.0400,0.8100,0.8300,1.0000,0.7058
5ei3,43,3,90.9006,93.5410,0.9500,0.9400,0.0400,0.8100,0.8250,1.0000,0.4985
5ei3,43,4,90.5994,93.1364,0.9500,0.9300,0.0400,0.8200,0.8450,0.9900,0.6560
5ei3,44,0,90.3567,92.6813,0.9500,0.9300,0.0400,0.8300,0.8550,0.9900,0.8854
5ei3,44,1,90.5513,93.0539,0.9500,0.9300,0.0400,0.8200,0.8400,0.9900,0.7116
5ei3,44,2,90.7802,93.2880,0.9500,0.9300,0.0400,0.8200,0.8350,0.9900,0.7891
5ei3,44,3,90.7623,93.3612,0.9500,0.9300,0.0400,0.8200,0.8350,1.0000,0.8395
5ei3,44,4,90.7122,93.0971,0.9500,0.9300,0.0400,0.8200,0.8400,0.9900,0.7682
5fml,42,0,42.3044,83.7619,0.3400,0.8500,0.0100,7.1900,8.7300,0.4900,26.2245
5fml,42,1,43.0661,84.2443,0.3900,0.8500,0.0100,6.2300,7.5600,0.5300,25.2881
5fml,42,2,42.9287,83.9452,0.3700,0.8500,0.0100,6.7700,8.0500,0.5100,25.9603
5fml,42,3,45.8923,84.0221,0.3900,0.8600,0.0100,6.4300,7.3550,0.5200,29.8926
5fml,42,4,41.1815,84.1250,0.3900,0.8500,0.0100,5.9000,7.3300,0.5200,25.2250
5fml,43,0,41.1740,83.9404,0.3700,0.8500,0.0100,6.7000,8.2000,0.5100,24.8587
5fml,43,1,41.1707,83.4868,0.3300,0.8500,0.0100,7.3400,8.7350,0.4800,26.0364
5fml,43,2,44.7856,83.7380,0.3800,0.8500,0.0100,6.3400,7.8400,0.5200,23.7329
5fml,43,3,47.1827,84.6681,0.4300,0.8600,0.0100,5.6900,7.0150,0.5600,25.1057
5fml,43,4,46.1150,84.1945,0.3800,0.8500,0.0100,6.2800,7.6950,0.5200,30.4519
5fml,44,0,42.1239,83.6688,0.3400,0.8500,0.0100,7.3400,9.0000,0.4900,26.5373
5fml,44,1,46.7024,84.3455,0.4200,0.8500,0.0100,6.2000,7.3650,0.5500,25.0072
5fml,44,2,46.7163,83.8708,0.3900,0.8500,0.0200,6.6600,7.5150,0.5300,29.6723
5fml,44,3,43.1385,84.0069,0.3900,0.8500,0.0100,7.1200,8.1900,0.5300,24.3763
5fml,44,4,41.3813,83.4976,0.3200,0.8500,0.0100,7.2700,9.0100,0.4700,30.4372
5fpx,42,0,55.0530,88.0425,0.4900,0.8400,0.0100,4.7000,6.0400,0.6300,3.8916
5fpx,42,1,58.1879,88.5354,0.5500,0.8500,0.0200,3.9300,5.2500,0.6800,2.0060
5fpx,42,2,56.1111,88.1929,0.4800,0.8400,0.0100,4.4700,5.9000,0.6200,2.5093
5fpx,42,3,56.7940,87.4730,0.4700,0.8300,0.0100,4.6200,5.9950,0.6100,4.8046
5fpx,42,4,57.0946,88.8178,0.5200,0.8500,0.0100,4.1800,5.5100,0.6600,1.7201
5fpx,43,0,60.0493,88.6948,0.6000,0.8600,0.0200,3.4800,4.8950,0.7200,3.2934
5fpx,43,1,55.9465,88.6748,0.5300,0.8500,0.0200,4.1600,5.4400,0.6600,2.3061
5fpx,43,2,60.8407,88.5246,0.5900,0.8500,0.0200,3.4600,4.5300,0.7100,3.0732
5fpx,43,3,53.5225,89.6510,0.4100,0.8500,0.0100,5.0200,6.5450,0.5700,11.5585
5fpx,43,4,56.0416,87.8682,0.5200,0.8400,0.0200,3.7300,5.3750,0.6500,4.0655
5fpx,44,0,57.3540,86.5051,0.5600,0.8400,0.0200,3.7300,5.3000,0.7000,2.4939
5fpx,44,1,54.0695,85.7237,0.5200,0.8300,0.0100,4.1300,5.8450,0.6700,2.9186
5fpx,44,2,60.1993,86.9532,0.6000,0.8400,0.0200,3.0800,4.4050,0.7300,3.1222
5fpx,44,3,52.2954,84.4195,0.4800,0.8100,0.0100,4.6900,6.4350,0.6300,3.8773
5fpx,44,4,55.0554,85.6561,0.5200,0.8200,0.0100,4.1400,5.7400,0.6700,2.1404
5fv6,42,0,47.7343,88.6309,0.4500,0.8700,0.0100,7.1900,8.5200,0.5800,30.1867
5fv6,42,1,54.0344,90.1707,0.5400,0.8900,0.0200,5.3100,6.5700,0.6400,31.2256
5fv6,42,2,47.2476,88.9489,0.4800,0.8800,0.0200,6.2300,7.2600,0.5900,22.5255
5fv6,42,3,48.8352,89.1160,0.4700,0.8800,0.0100,7.2500,8.2850,0.5800,30.1535
5fv6,42,4,57.8998,89.8357,0.6200,0.8800,0.0200,3.7900,4.8500,0.7100,32.8258
5fv6,43,0,45.3841,88.8670,0.3700,0.8700,0.0100,9.0100,9.4150,0.5000,37.5504
5fv6,43,1,51.0789,89.7343,0.5100,0.8800,0.0100,5.7500,7.1450,0.6100,29.5140
5fv6,43,2,49.1620,89.0004,0.4700,0.8700,0.0100,6.3500,7.6050,0.5900,31.3695
5fv6,43,3,47.8276,89.8356,0.4700,0.8900,0.0100,6.7800,7.3600,0.5700,28.7994
5fv6,43,4,52.8744,89.1420,0.5800,0.8800,0.0200,4.9000,5.7150,0.6800,23.5717
5fv6,44,0,41.7194,88.5036,0.3700,0.8600,0.0100,8.7900,9.4450,0.5200,28.8768
5fv6,44,1,52.5039,90.1468,0.5100,0.8900,0.0200,6.0200,7.2800,0.6100,30.4251
5fv6,44,2,48.3807,90.1720,0.5100,0.9000,0.0200,6.1800,7.2250,0.6100,27.2000
5fv6,44,3,49.5187,89.7145,0.4900,0.8900,0.0100,6.2600,7.6400,0.5900,29.1384
5fv6,44,4,51.6796,89.1225,0.5000,0.8700,0.0100,5.8400,7.1000,0.6200,30.8674
5ggp,42,0,60.8689,91.8719,0.5800,0.9100,0.0200,2.7300,3.6600,0.6600,34.4734
5ggp,42,1,62.9056,91.7295,0.6200,0.9200,0.0200,2.6000,3.3600,0.7000,34.6802
5ggp,42,2,63.4039,91.6873,0.6200,0.9100,0.0200,2.7000,3.5900,0.7000,34.2542
5ggp,42,3,70.1428,91.9005,0.7000,0.9200,0.0200,2.0800,2.7200,0.7600,36.4261
5ggp,42,4,65.4458,91.5625,0.6500,0.9100,0.0200,2.5000,3.2450,0.7200,33.8735
5ggp,43,0,62.7781,91.6627,0.6100,0.9100,0.0200,2.7100,3.4550,0.6900,34.0119
5ggp,43,1,64.4969,92.5133,0.6400,0.9200,0.0200,2.5500,3.2350,0.7100,35.0824
5ggp,43,2,66.3211,91.7094,0.6600,0.9200,0.0200,2.3800,3.0100,0.7300,33.2982
5ggp,43,3,67.2894,91.9167,0.6500,0.9100,0.0200,2.5200,3.2450,0.7200,35.1009
5ggp,43,4,63.5853,91.3898,0.6300,0.9100,0.0200,2.4400,3.2800,0.7000,33.7550
5ggp,44,0,67.8156,92.4177,0.6900,0.9200,0.0200,2.2800,2.8950,0.7500,33.9474
5ggp,44,1,70.6008,92.5508,0.7100,0.9200,0.0200,1.9800,2.5400,0.7700,34.5468
5ggp,44,2,71.0967,92.3276,0.7200,0.9200,0.0200,2.0800,2.6650,0.7800,34.3924
5ggp,44,3,63.6903,92.5510,0.6200,0.9200,0.0200,2.4600,3.3750,0.7000,36.6427
5ggp,44,4,66.3164,92.2298,0.6900,0.9200,0.0200,2.2500,2.9700,0.7500,34.4208
5gu4,42,0,72.6277,95.3321,0.7900,0.9500,0.0200,1.8200,1.8700,0.8400,0.8175
5gu4,42,1,75.1351,95.5958,0.8200,0.9600,0.0300,1.5500,1.6300,0.8600,2.3232
5gu4,42,2,72.0262,95.3369,0.7900,0.9500,0.0200,1.8100,1.8950,0.8300,0.6735
5gu4,42,3,72.8130,95.4447,0.8000,0.9500,0.0200,1.7200,1.7800,0.8400,0.5366
5gu4,42,4,71.8883,95.4018,0.8000,0.9500,0.0200,1.6700,1.7350,0.8400,2.1496
5gu4,43,0,75.2245,95.6979,0.8100,0.9600,0.0300,1.6400,1.7100,0.8500,1.8880
5gu4,43,1,72.9474,95.5899,0.8000,0.9600,0.0200,1.7700,1.8400,0.8400,0.6902
5gu4,43,2,73.6002,95.4853,0.8000,0.9500,0.0200,1.7600,1.8250,0.8400,1.5615
5gu4,43,3,73.5726,95.5373,0.8000,0.9500,0.0200,1.7200,1.7750,0.8400,0.6707
5gu4,43,4,77.3043,95.8062,0.8700,0.9600,0.0300,1.3600,1.4050,0.9000,1.9883
5gu4,44,0,73.4643,95.5619,0.8100,0.9600,0.0200,1.6100,1.7050,0.8500,2.2212
5gu4,44,1,72.7004,95.4855,0.8000,0.9600,0.0200,1.7200,1.8100,0.8400,1.4740
5gu4,44,2,72.6340,95.3388,0.7900,0.9500,0.0200,1.7600,1.8500,0.8400,1.2072
5gu4,44,3,73.4428,95.4153,0.8000,0.9500,0.0200,1.6800,1.7800,0.8400,1.7533
5gu4,44,4,72.3806,95.4837,0.8000,0.9600,0.0200,1.6300,1.7200,0.8400,2.3750
5huw,42,0,89.0774,96.4269,0.9300,0.9600,0.0300,1.2800,1.2800,0.9500,1.2248
5huw,42,1,88.4835,96.4125,0.9200,0.9600,0.0300,1.3900,1.4100,0.9400,1.2808
5huw,42,2,86.6958,96.4246,0.9200,0.9600,0.0300,1.4000,1.5050,0.9400,1.3847
5huw,42,3,86.4873,96.4178,0.9200,0.9600,0.0300,1.3700,1.4500,0.9400,1.3767
5huw,42,4,89.0529,96.4707,0.9300,0.9600,0.0300,1.2800,1.2800,0.9500,1.3094
5huw,43,0,88.2129,96.4029,0.9300,0.9600,0.0300,1.2600,1.3250,0.9500,1.3146
5huw,43,1,83.9210,96.3788,0.9000,0.9600,0.0300,1.6200,1.7450,0.9200,1.0375
5huw,43,2,85.7561,96.3870,0.9100,0.9600,0.0300,1.5400,1.7200,0.9300,1.4601
5huw,43,3,88.4445,96.3777,0.9300,0.9500,0.0300,1.3300,1.3700,0.9400,1.2376
5huw,43,4,86.5247,96.3834,0.9100,0.9600,0.0300,1.4400,1.6100,0.9300,1.5530
5huw,44,0,87.3132,96.3905,0.9200,0.9600,0.0300,1.3900,1.5150,0.9400,1.1697
5huw,44,1,88.9269,96.3980,0.9300,0.9600,0.0300,1.3200,1.3350,0.9500,1.3397
5huw,44,2,88.9629,96.4059,0.9300,0.9600,0.0300,1.3100,1.3600,0.9500,1.1737
5huw,44,3,89.0623,96.4836,0.9300,0.9600,0.0300,1.2700,1.2800,0.9500,1.1818
5huw,44,4,87.5421,96.3310,0.9200,0.9600,0.0300,1.3800,1.4550,0.9400,1.2817
5i7z,42,0,95.4347,97.1090,0.9000,0.9100,0.0300,0.7700,0.7800,0.9300,0.4026
5i7z,42,1,95.7598,97.2056,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.8060
5i7z,42,2,95.6688,97.1867,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.8816
5i7z,42,3,95.9280,97.3164,0.9100,0.9100,0.0400,0.7700,0.7750,0.9400,0.6553
5i7z,42,4,95.7762,97.3409,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.5384
5i7z,43,0,95.8393,97.1229,0.9100,0.9100,0.0400,0.7700,0.7750,0.9400,0.9043
5i7z,43,1,95.0527,96.8218,0.8800,0.9000,0.0300,0.7800,0.7850,0.9200,0.6491
5i7z,43,2,95.4752,97.0152,0.9000,0.9100,0.0300,0.7700,0.7800,0.9300,0.2414
5i7z,43,3,95.6808,97.2079,0.9000,0.9100,0.0300,0.7700,0.7750,0.9300,0.4361
5i7z,43,4,95.6230,97.0781,0.9000,0.9100,0.0300,0.7800,0.7800,0.9400,0.9214
5i7z,44,0,95.5847,97.0133,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.9663
5i7z,44,1,95.4648,96.9956,0.8900,0.9100,0.0300,0.7700,0.7800,0.9300,0.9534
5i7z,44,2,95.4103,97.1112,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.8219
5i7z,44,3,94.9453,96.9848,0.8700,0.9000,0.0300,0.7800,0.7850,0.9100,0.8827
5i7z,44,4,95.4618,97.2095,0.9000,0.9100,0.0300,0.7700,0.7750,0.9400,0.5116
5j3q,42,0,80.0868,89.8716,0.8100,0.8800,0.0200,1.8100,2.0300,0.8700,1.6482
5j3q,42,1,77.5971,89.0733,0.7800,0.8700,0.0200,1.8300,2.1100,0.8500,2.8386
5j3q,42,2,78.4488,89.5146,0.8000,0.8800,0.0200,1.7400,1.8950,0.8600,3.3411
5j3q,42,3,76.9784,88.5696,0.7700,0.8700,0.0200,1.9900,2.3700,0.8400,3.5614
5j3q,42,4,78.0617,88.7739,0.7800,0.8700,0.0200,2.0300,2.3550,0.8500,1.8402
5j3q,43,0,73.4933,87.9844,0.7400,0.8700,0.0200,2.1300,2.5700,0.8200,3.6962
5j3q,43,1,79.3181,89.4947,0.8100,0.8800,0.0200,1.8400,2.0550,0.8700,1.8031
5j3q,43,2,79.7611,89.7044,0.8100,0.8800,0.0200,1.6900,1.8500,0.8700,3.1309
5j3q,43,3,77.7054,89.5613,0.7900,0.8800,0.0200,1.8400,2.1050,0.8500,3.2128
5j3q,43,4,78.4415,89.5503,0.7900,0.8800,0.0200,1.7900,2.0150,0.8600,2.7990
5j3q,44,0,79.9696,89.2544,0.8200,0.8800,0.0200,1.5400,1.6750,0.8800,2.9459
5j3q,44,1,79.2327,89.9102,0.8100,0.8800,0.0200,1.6200,1.7700,0.8700,2.8646
5j3q,44,2,80.3037,89.4529,0.8100,0.8800,0.0200,1.7500,1.8800,0.8800,1.8653
5j3q,44,3,77.6532,88.5642,0.7800,0.8700,0.0200,2.0600,2.3100,0.8500,1.4805
5j3q,44,4,81.5161,90.3988,0.8300,0.8900,0.0200,1.4900,1.5000,0.9000,2.4775
5kds,42,0,33.9993,94.6131,0.4600,0.9400,0.0200,11.9800,12.1100,0.5600,10.5725
5kds,42,1,30.7846,94.6099,0.4000,0.9400,0.0200,13.3200,13.5550,0.5100,8.1334
5kds,42,2,29.3914,94.5656,0.3800,0.9400,0.0200,13.8300,13.8900,0.5000,13.8346
5kds,42,3,29.2471,94.4783,0.3900,0.9400,0.0200,14.4700,14.6300,0.5000,25.9559
5kds,42,4,31.6921,94.6365,0.4300,0.9500,0.0200,12.6700,12.9800,0.5400,9.9741
5kds,43,0,29.5846,94.5023,0.4000,0.9400,0.0200,12.7800,13.7850,0.5100,22.9796
5kds,43,1,31.7693,94.5962,0.4200,0.9400,0.0200,13.3500,13.7650,0.5300,5.9996
5kds,43,2,31.3250,94.4739,0.4000,0.9400,0.0200,13.7900,13.8750,0.5200,6.8222
5kds,43,3,32.0786,94.5665,0.4200,0.9400,0.0200,13.5200,13.5900,0.5300,6.4360
5kds,43,4,33.7479,94.4912,0.4400,0.9400,0.0200,12.3200,12.7200,0.5400,6.8878
5kds,44,0,30.9282,94.5349,0.3900,0.9400,0.0200,13.8900,14.3350,0.5000,6.0628
5kds,44,1,33.5771,94.5256,0.4400,0.9400,0.0200,12.5700,12.7950,0.5400,8.6122
5kds,44,2,30.9618,94.3871,0.3800,0.9400,0.0200,13.2800,13.8550,0.4900,23.9628
5kds,44,3,28.6639,94.4024,0.3600,0.9400,0.0200,14.0800,14.4250,0.4800,17.9128
5kds,44,4,33.9529,94.6153,0.4400,0.9400,0.0200,11.1400,12.0900,0.5500,15.8380
5lyn,42,0,88.1422,95.2828,0.9000,0.9300,0.0300,1.2000,1.2050,0.9300,1.3636
5lyn,42,1,86.8969,95.1536,0.8700,0.9300,0.0300,1.4100,1.4450,0.9100,1.3328
5lyn,42,2,82.7085,94.7123,0.8600,0.9300,0.0200,1.4200,1.4500,0.9000,1.0597
5lyn,42,3,82.6715,94.8535,0.8600,0.9300,0.0200,1.3200,1.3550,0.9000,1.3347
5lyn,42,4,87.4964,95.2443,0.8900,0.9300,0.0300,1.2700,1.2750,0.9200,1.2176
5lyn,43,0,88.1958,95.3418,0.9000,0.9300,0.0300,1.2400,1.2500,0.9300,1.2884
5lyn,43,1,81.4829,94.5975,0.8400,0.9200,0.0200,1.5100,1.6700,0.8800,2.7908
5lyn,43,2,82.3127,94.6789,0.8300,0.9200,0.0200,1.5600,1.6200,0.8800,0.9852
5lyn,43,3,88.6680,95.4090,0.9000,0.9300,0.0300,1.1800,1.1850,0.9300,1.2423
5lyn,43,4,87.1955,95.2075,0.8900,0.9300,0.0300,1.3400,1.3450,0.9200,1.0818
5lyn,44,0,87.4456,95.2775,0.8900,0.9300,0.0300,1.3300,1.3300,0.9200,1.2392
5lyn,44,1,87.2284,94.9808,0.8700,0.9200,0.0300,1.4600,1.5100,0.9000,1.3732
5lyn,44,2,87.3196,95.2581,0.8900,0.9300,0.0300,1.2900,1.3000,0.9200,1.2727
5lyn,44,3,83.2296,95.0341,0.8700,0.9300,0.0300,1.2800,1.3050,0.9100,0.8261
5lyn,44,4,86.9164,95.0930,0.8800,0.9300,0.0300,1.3700,1.3850,0.9100,1.2629
5m5r,42,0,62.2015,81.2473,0.6100,0.8300,0.0200,5.6800,6.5050,0.6600,6.5467
5m5r,42,1,62.2166,81.6429,0.5900,0.8200,0.0200,5.4500,6.0350,0.6500,5.4108
5m5r,42,2,60.6669,81.3951,0.6100,0.8300,0.0200,6.1600,6.7700,0.6600,6.5401
5m5r,42,3,57.8482,80.3790,0.5300,0.8100,0.0200,6.6800,7.6650,0.6000,5.8925
5m5r,42,4,57.7243,80.4274,0.5300,0.8100,0.0200,6.9100,7.7900,0.5900,5.7504
5m5r,43,0,58.6074,78.5362,0.5600,0.8000,0.0200,7.9300,8.3550,0.6200,6.3414
5m5r,43,1,40.4690,76.7096,0.3100,0.7900,0.0100,16.3600,16.6350,0.4100,48.9522
5m5r,43,2,58.2944,78.5088,0.5400,0.8000,0.0200,8.2500,8.7450,0.6100,5.3024
5m5r,43,3,55.4516,80.7786,0.5500,0.8300,0.0200,8.5300,8.5600,0.6200,9.9559
5m5r,43,4,59.8431,81.0696,0.6200,0.8400,0.0200,7.6400,7.8400,0.6800,7.3599
5m5r,44,0,61.4936,80.9733,0.5900,0.8200,0.0200,6.2900,6.8050,0.6400,5.3162
5m5r,44,1,60.6170,81.1613,0.5800,0.8200,0.0200,6.5900,7.0700,0.6400,5.8393
5m5r,44,2,60.0334,81.1573,0.6100,0.8300,0.0200,5.5000,6.1100,0.6700,9.3590
5m5r,44,3,63.7989,83.2317,0.6800,0.8600,0.0200,5.1100,5.4200,0.7300,5.2321
5m5r,44,4,62.4913,82.7292,0.6400,0.8500,0.0200,6.4500,6.5950,0.6900,5.7874
5n22,42,0,71.6263,86.1031,0.7000,0.8600,0.0200,1.9200,2.3650,0.7600,17.2766
5n22,42,1,71.2543,85.8035,0.6900,0.8600,0.0200,1.9200,2.3650,0.7500,18.4130
5n22,42,2,68.8968,85.1964,0.6500,0.8500,0.0200,2.3500,2.8300,0.7200,17.2654
5n22,42,3,69.5521,86.5505,0.6600,0.8600,0.0200,2.0700,2.5950,0.7200,17.9664
5n22,42,4,66.5730,86.3236,0.6000,0.8600,0.0200,2.4700,3.0200,0.6800,18.1837
5n22,43,0,69.9914,85.8710,0.7200,0.8700,0.0200,1.9100,2.4050,0.7700,17.0676
5n22,43,1,68.8096,84.9918,0.6500,0.8500,0.0200,2.2600,2.8350,0.7100,18.2676
5n22,43,2,70.5866,85.6073,0.6900,0.8500,0.0200,1.9700,2.4450,0.7500,18.7550
5n22,43,3,69.5995,86.2925,0.6800,0.8600,0.0200,2.0600,2.6100,0.7400,18.2116
5n22,43,4,71.7803,85.6067,0.7200,0.8600,0.0200,1.9900,2.4050,0.7700,16.8959
5n22,44,0,64.9042,85.3425,0.6000,0.8500,0.0100,2.2800,2.8250,0.6700,19.0621
5n22,44,1,72.1080,85.7364,0.7200,0.8600,0.0200,1.7700,2.2000,0.7800,17.7613
5n22,44,2,70.5934,86.9733,0.6800,0.8700,0.0200,1.8500,2.3300,0.7400,18.3356
5n22,44,3,70.5408,85.6608,0.7000,0.8700,0.0200,1.8000,2.2600,0.7500,18.2893
5n22,44,4,67.7253,86.5270,0.6400,0.8600,0.0200,1.9800,2.5500,0.7100,18.3139
5n85,42,0,77.2413,92.5308,0.6600,0.9000,0.0200,2.5800,3.0650,0.7500,2.3528
5n85,42,1,77.6847,92.5343,0.6600,0.9000,0.0200,2.5100,2.9200,0.7600,2.1227
5n85,42,2,78.2859,92.6986,0.6800,0.9000,0.0200,2.6100,2.9950,0.7700,2.3697
5n85,42,3,77.2266,92.4144,0.6600,0.9000,0.0200,2.6200,3.0450,0.7600,2.0753
5n85,42,4,76.2202,92.2885,0.6400,0.9000,0.0200,2.7700,3.3650,0.7300,2.0624
5n85,43,0,77.5738,92.7413,0.6500,0.9000,0.0200,2.5500,3.1400,0.7500,2.2210
5n85,43,1,77.1548,92.5771,0.6500,0.9000,0.0200,2.7000,3.1650,0.7500,2.0169
5n85,43,2,78.9364,92.8424,0.6700,0.9000,0.0200,2.5400,2.9000,0.7600,2.0514
5n85,43,3,77.3017,92.6611,0.6500,0.9000,0.0200,2.6300,3.0950,0.7500,2.2467
5n85,43,4,78.5306,92.7844,0.6700,0.9000,0.0200,2.5100,2.9100,0.7600,1.9729
5n85,44,0,76.8013,92.4891,0.6400,0.9000,0.0200,2.6900,3.2500,0.7400,2.0472
5n85,44,1,82.3061,93.6323,0.7500,0.9100,0.0200,1.9800,2.1500,0.8200,2.1302
5n85,44,2,78.1079,92.7725,0.6700,0.9000,0.0200,2.4400,2.8150,0.7600,2.0028
5n85,44,3,78.2672,92.6336,0.6700,0.9000,0.0200,2.5200,3.0050,0.7600,2.3023
5n85,44,4,78.1058,92.7536,0.6700,0.9000,0.0200,2.5300,3.0600,0.7600,2.2769
5njc,42,0,73.7662,94.5759,0.8900,0.9500,0.0300,2.0700,2.1200,0.9000,0.8290
5njc,42,1,74.3538,94.8310,0.8900,0.9500,0.0300,1.9700,2.0600,0.9100,0.7277
5njc,42,2,75.2275,94.7936,0.8900,0.9500,0.0300,1.9100,2.0200,0.9100,0.6536
5njc,42,3,72.6904,94.7385,0.8900,0.9500,0.0300,1.9900,2.1350,0.9000,1.1389
5njc,42,4,75.5471,94.7473,0.9000,0.9500,0.0300,1.8900,1.9700,0.9100,0.7640
5njc,43,0,76.0621,94.8899,0.9000,0.9500,0.0300,1.8400,1.9450,0.9100,0.4775
5njc,43,1,75.0969,94.7999,0.8900,0.9500,0.0300,1.9000,2.0300,0.9100,0.5445
5njc,43,2,75.5219,94.9491,0.9000,0.9500,0.0300,1.8400,1.9600,0.9100,0.6871
5njc,43,3,74.4515,94.7124,0.8900,0.9500,0.0300,1.9900,2.0450,0.9000,0.5967
5njc,43,4,74.2942,94.8500,0.8800,0.9500,0.0300,2.0400,2.1350,0.9000,0.7183
5njc,44,0,75.7031,94.7652,0.9000,0.9500,0.0300,1.8400,1.9200,0.9200,0.5571
5njc,44,1,75.5079,94.7060,0.8900,0.9500,0.0300,1.8800,1.9500,0.9100,0.6258
5njc,44,2,74.5948,94.6105,0.8900,0.9500,0.0300,1.9300,2.0400,0.9100,0.4949
5njc,44,3,73.9750,94.7753,0.8900,0.9500,0.0300,2.0100,2.1150,0.9100,0.7170
5njc,44,4,74.3196,94.6455,0.8900,0.9400,0.0300,1.9500,2.0300,0.9100,0.5990
5nqv,42,0,75.0581,89.4335,0.8400,0.9000,0.0200,1.1000,1.2650,0.8800,2.1048
5nqv,42,1,76.5227,88.5500,0.8400,0.8800,0.0200,1.1000,1.2450,0.8800,2.5593
5nqv,42,2,75.9842,89.2838,0.8400,0.8900,0.0200,1.1000,1.2350,0.8800,1.4516
5nqv,42,3,77.8800,88.6638,0.8600,0.8900,0.0200,1.0800,1.2300,0.8900,2.0518
5nqv,42,4,74.6242,88.9542,0.8400,0.8900,0.0200,1.0900,1.2600,0.8800,1.8402
5nqv,43,0,77.3386,88.5479,0.8600,0.8900,0.0200,1.0600,1.1950,0.8900,2.0782
